train set,train set size,test set,c0,c1,c2,c3,rmse,kfold rmse
gov,1,flores,4.423743902210816,0.3424827126010542,0.5,0.5,2.2198323675090985,2.260466112534906
gov,1,bible,-0.7815206160703331,3.1119327182142844,0.5,0.5,0.7752418848447665,0.7902805677374221
gov,1,gov,-1.2900776553306335,39.697914760213,0.5,0.5,3.061391346426939,3.092804195965751
gov,10,flores,22.252419497749027,-20.232493554328716,0.5,0.5,3.2596392953993916,3.3372674291910833
gov,10,bible,3.35631313904618,-2.5577428069228163,0.5,0.5,1.2486311848314868,1.2688620714592007
gov,10,gov,19.487747213806177,29.675698586011745,0.5,0.5,3.39185587403565,3.416388439229288
gov,25,flores,24.704835313558412,-20.256614523938616,0.5,0.5,3.733334506925995,3.8243539767273713
gov,25,bible,2.809624279497977,-0.6016372948863894,0.5,0.5,1.418071447156782,1.439036520576783
gov,25,gov,21.763918331029213,32.675522884490924,0.5,0.5,4.087534888880145,4.122963762817095
gov,50,flores,44.369466908684146,-58.34123523951943,0.5,0.5,1.0160454591003552,1.0737538586028303
gov,50,bible,9.36740119101638,-13.924666456276826,0.5,0.5,0.3940363389030071,0.41642313227465616
gov,50,gov,22.16942798655418,38.99264480386214,0.5,0.5,4.870564228349335,5.147240292699241
bible,1,flores,-0.626488208954101,3.6224119325419855,0.5,0.5,0.5678129287469591,0.6286698763611949
bible,1,bible,14.13533333494398,5.289983777884436,0.5,0.5,2.791456270838604,2.814771347896399
bible,1,gov,0.17780243198054285,1.0629665339658898,0.5,0.5,0.4030095432281317,0.4485554667723624
bible,10,flores,-0.3901941489079632,5.59395445301282,0.5,0.5,0.8936198740031349,1.0245788014138235
bible,10,bible,28.537869931984247,-2.5598948982925824,0.5,0.5,3.4086037061514722,3.409128377347661
bible,10,gov,0.09877247142532572,2.64925420796585,0.5,0.5,0.7315845302610013,0.8211783478844028
bible,25,flores,1.3134116961870772,2.538846718745721,0.5,0.5,0.8381896934562797,0.8545620111680567
bible,25,bible,29.81355543319248,3.782163516519634,0.5,0.5,3.7325732764087527,3.7348368454852925
bible,25,gov,0.7528090877435927,1.4130133392679078,0.5,0.5,0.7897478456675446,0.806465537834338
