c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
99.82386753181942,0.09219949584891532,3.72945186490875,-305.4928484017478,346.79935655279604,-79.38182371940863,-97.57147335078727,37.50079257156662,54.34384722908397,-47.204940140170585,34.231759462153576,4.321776704032424,4.388880884889114
