model,mean,min,25%,50%,75%,max
linear,11.016290590576608,2.5643128086149103,6.033465743403078,12.761028280705853,14.850437168229357,18.147761650304044
poly2,11.549438058247455,3.0534851494180786,6.627983408562597,12.103991816610083,15.357127622089585,20.178483267474665
poly3,25.61777123701372,5.215297978013035,9.940982957977957,15.752805054847771,46.61631751214105,54.24887942569256
exp,11.056807268301275,2.590572351387489,6.067925546958445,12.945039854119576,14.820880427727051,17.971465352572064
log,11.154500238380807,2.9546282210368946,6.119959958904212,12.733017963393552,15.19179211100995,19.29795608845837
power,11.119792175371334,2.7135287298270003,6.062812489527428,12.705843035205854,15.212578526707272,18.833337146146075
hmult,11.00976768047149,2.665174207343139,6.013973499030747,12.666365419270146,14.922407399803108,18.20387329816634
scaling,11.150678148367485,2.748902753049813,6.095785887863096,12.68517390289557,15.243610248763517,18.94292320555897
