train set,test set,c0,c1,rmse,kfold rmse
gov,flores,8.733360772651537,-7.162144890714869e-09,5.636083448463004,5.782533136239337
gov,bible,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.244434316308396,-2.881511117010795e-09,10.082287427614194,10.210264163462906
bible,flores,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.95419810588325,-4.641040110669686e-09,7.546478064345032,7.574554130630897
bible,gov,0.0,0.0,1.3576941236277535,1.3576941236277535
