c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
-13.377822514719943,0.6550263656175982,-0.02402477855909296,0.00029762748820486495,-18.310884946399952,2.7745750188247444,2.7447867325322552,3.960062101723578,1.954638097684139,-0.19672958068596835,3.033667785678068,4.87447252784227,6.197144855203963
