train set,c0,c1,c2,rmse,kfold rmse
gov,12.640571410201948,0.0028645021280757814,-3.905245563510111e-09,14.694938848115031,14.80253248334037
bible,7.204147135420618,-3.1263008114363424e-09,0.005683171371682076,12.24264322681105,12.224989007783355
