train set,test set,c0,"c1,1","c1,2",rmse,kfold rmse
gov,flores,8.409559411350202,-1.1274561040177451e-10,-0.0002647482105418699,5.768356782238512,5.728194041228098
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,29.32497047499117,3.258015174828718e-09,-0.016481908823806575,10.351795885795513,10.02891479624436
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,17.95929742741295,7.232517323335634,-5.16104085109827e-10,7.459645571876498,7.586897309855825
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
