c0,c1,c2,c3,c4,c5,rmse,kfold rmse
4.59709085448617,-5.938638550451302e-09,-1.3018041929042832,-2.0529419873724075,0.004959751194904211,-3.409491606157479,13.863162287464846,13.905631054589787
