train set size,c0,c1,rmse,kfold rmse
1,0.9750586956194078,-6.416204691769866,8.088839190171285,8.102821503856093
10,8.979791658241165,-4.446587669183877,13.542639965030462,13.569541649995173
25,10.280986037733108,-5.054641994917567,15.164695384719328,15.195791474103359
50,10.63643291671929,-9.746068913028253,17.231882595287697,17.365608632390103
