c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
34.706355166241956,0.67954757912971,-11.540075559923858,-268.9049711994004,321.70299753550563,0.0,0.0,0.0,0.0,0.0,0.0,5.232338961065524,5.26748036320982
