c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3",rmse,kfold rmse
7.288523291438459,1.0298813218339413,-9.390664344607693e-07,5.553504203652121e-07,-8.446628912469213e-07,1.6043169759508873e-06,8.459173548028282e-06,2.7536807197828157,9.287106851027036e-07,3.5750305122628748e-06,3.8395137528621784e-07,-5.712454351567053e-07,-5.308748525254634e-07,13.993812581675229,14.003853772187828
