c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3",rmse,kfold rmse
3.0623723539232515,0.6130300753374224,8.348794847894329e-08,1.168595010698709e-06,-8.002112985293055e-08,6.795018640795595e-09,-6.758199784108006e-08,2.632233304324016,2.245108613259483,1.896695509540006,-4.068071268814961e-08,1.1031509588510882e-07,3.967982925249502e-07,14.129320016910704,14.037345922514813
