c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
38.52527062879192,0.18742435691133713,-107.7252727040767,59.49358074320956,8.679014480336095,-13.794621458608923,0.4071107133419146,5.296910172988573,-25.066350940336356,3.5415289143525874,4.399594142245516,4.437667297775233
