train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,c4,c5,rmse,kfold rmse
cc_align,25,gov,1,flores,0.016313992135336356,-7.896988253964057,1.3512896226925653,0.4245336453527132,-50.18624337260199,8.864892595610675,0.8335680834078955,0.028582173531965616
cc_align,25,gov,1,bible,0.22089622708145507,10.671460374722193,1.5662041700147868,-1.8580017178210961,-14.705726680670365,10.18332685049414,0.5824126416511204,0.5879539302135112
cc_align,25,gov,1,gov,12.45399171468445,3.838562788810719,2.061805621310542,3.893140037609263,-2.7115088584392453,2.3711655920348216,0.42230431530959583,1.0072823680093725
cc_align,25,gov,10,flores,0.3292265872459467,1.5040815654916473,-2.3659306490010343,-5.089139630105615,-15.097356456727589,-3.077236692664357,6.711126744545157e-11,1.0356184271147508
cc_align,25,gov,10,bible,0.07885607251484245,1.2583568463976436,1.3033924025055887,-5.916092254596251,-14.743861349041321,-2.9310900152596058,0.4623766218708568,0.6673461377592288
cc_align,25,gov,10,gov,14.46129594627677,3.2407847214441334,0.45359299835010203,3.439222314529982,-2.263020598267552,1.6383136687058493,1.8053800716352375,1.8120063762490957
cc_align,25,gov,25,flores,0.4094120804719256,1.4759649079302128,-2.409876920395484,-4.665814422352578,-10.650508343742539,-2.9874038050519607,2.72550270780172e-08,1.3503141506566574
cc_align,25,gov,25,bible,0.10867125450905783,1.6038826153713204,1.3336870324439727,-5.254723217794988,-9.397391193691922,-2.8829827583757264,0.5520946917079034,0.8085673294123596
cc_align,25,gov,25,gov,16.238854850460513,3.2737612400650287,0.4909424393216526,3.417146126203622,-2.0674633781579264,1.6835095380319267,2.1486167280449324,1.4034882324628148
cc_align,25,gov,50,flores,1.449788412549866,-0.8175952421536998,-1.4323689627251437,-3.254799501792822,-0.31089326193833844,0.18218487026011534,2.266262782729723e-08,0.30654762928818885
cc_align,25,gov,50,bible,0.9396006501717338,2.5934462626626065,2.1763854369270628,-2.2759376522622645,6.479085412026822,2.690749237514082,7.46967273346169e-10,0.6258525716007943
cc_align,25,gov,50,gov,31.173449403259237,5.004734912759525,16.73170481949678,3.4993983234432915,-0.760655248817714,11.488285079011515,1.8930618687558067,17.59786082507629
cc_align,25,bible,1,flores,0.29183022805525816,9.685226158870037,1.5691197384378217,-2.57320981154723,-13.089512854101953,9.758959478648466,0.43847077854621225,0.5875531408233212
cc_align,25,bible,1,bible,6.3026639326648795,2.954840947871741,0.07476872985132209,3.762391845838666,-4.111347931598396,1.3528057316758952,1.5534077097201648,2.343102748761249
cc_align,25,bible,1,gov,0.07415103033646599,11.32123806137471,1.7494837984512468,-4.698931491760501,-22.0376283109904,10.388737668039036,0.2185975172356203,0.22072689319093572
cc_align,25,bible,10,flores,0.07472970949014449,1.4469344682647887,1.3186080021232336,-5.566686879352313,-15.362521627667013,-3.176289882297797,0.19189274242029425,0.28720484250079414
cc_align,25,bible,10,bible,9.585834999268318,3.027629294557062,-0.11032414307284197,3.636094295984537,-2.617301502698897,1.4189095979904425,2.2239415122040356,2.9051294667291447
cc_align,25,bible,10,gov,0.3072833085584003,10.323408384652682,1.555974331319827,-1.4533458468013192,-15.651510930134675,10.049784222746721,0.55270541834696,0.26967189419890036
cc_align,25,bible,25,flores,0.09445020475222413,1.6114610192176007,1.3331995042786928,-5.172915222527959,-1.4676704290720377,-3.115680668227336,0.2916254635342723,0.43367751363893603
cc_align,25,bible,25,bible,11.008970653892494,3.023965581293451,-0.14151208696527004,3.640322638645761,-2.0939905314895606,1.4160035175137586,2.136291455034035,2.8173019322385797
cc_align,25,bible,25,gov,0.4420808346500667,10.209004413703061,1.5524202231297575,-1.25802716723237,-12.85479714913321,10.010707211900316,0.641765217767082,0.33493538262741374
cc_align,100,gov,1,flores,0.040280990765931834,-7.017020072187589,1.3516013215776626,-0.027200133181002763,-39.865818801793175,9.35594620149485,0.6496519651747605,0.1565876982988868
cc_align,100,gov,1,bible,0.0017783990452951352,-8.706424813534449,1.3521715204441596,0.9975583412056083,-57.46763195377891,7.964484540101006,0.5184215167839723,0.14285074208333545
cc_align,100,gov,1,gov,13.871944455347199,3.5181778487690463,3.1918917263630044,4.051638928153551,-2.050562423908598,1.6925409148729715,0.2896248827281651,0.7210408933796474
cc_align,100,gov,10,flores,0.5823703203216695,1.7553513661693316,-1.569078225550774,-4.379011306708263,-13.96374825111938,-2.5496600524143154,1.3698470146452636e-09,0.6842891519327926
cc_align,100,gov,10,bible,0.2337142789139657,2.602067888490398,1.4086411667255971,-2.8309851514490494,-13.461930764232047,-2.0250472552167005,0.5621502995960138,0.8540189526895043
cc_align,100,gov,10,gov,14.879535954375765,3.199329931001586,0.5220872649463196,3.4670238946420033,-2.207744796178184,1.5794911560411196,1.8156174952371504,1.8206930294405461
cc_align,100,gov,25,flores,0.7293318309001176,0.7372240329400995,-1.4686925635378003,-4.289494631756135,-8.947185353577188,-2.4190711807503997,1.208806491943683e-10,0.7493124323708725
cc_align,100,gov,25,bible,0.31678058363755235,2.717206697807249,1.4170638840573446,-2.598544511051147,-8.857187088942274,-1.871621797246491,0.6682350888083677,1.0195945449021955
cc_align,100,gov,25,gov,16.46182868996703,3.231381473749224,0.5071325650673282,3.4438135718936014,-1.95838606545067,1.6227764283640969,2.3210582533717052,2.3273265095103604
cc_align,100,gov,50,flores,1.643846835957952,-0.850619537772936,-1.2843925170107628,-3.3328794157787294,0.38688025858424696,0.1312768860396194,4.2291292824323264e-08,0.7176436432391694
cc_align,100,gov,50,bible,0.6159845103252961,-0.7193247480269519,1.3342964463889855,-2.3134862175087525,4.58641836390908,-0.5518721213092792,5.944247125463185e-09,0.15845549050876223
cc_align,100,gov,50,gov,31.284132699337455,5.004762512705114,16.75379274533576,3.4993716282466174,-0.7592955335501219,11.500837943903214,2.0869484591982084,18.772476097084745
cc_align,100,bible,1,flores,0.010965535294445371,-6.66526244691814,1.363253277533027,-3.7434322884088385,-39.58188525742918,8.732253384019522,0.4642004337618433,0.6116176607926519
cc_align,100,bible,1,bible,6.295996496053124,2.9901588652365834,-0.10261730827393224,3.690437391324006,-3.7816139114955316,1.3865302136544335,1.6187873531302215,2.26690164558147
cc_align,100,bible,1,gov,0.12878254582431836,12.072581145758612,1.6866952294692017,-3.9402775754090076,-17.869643371391234,11.979829225975365,0.3033367977920642,0.30524763824287454
cc_align,100,bible,10,flores,0.14063965479759344,1.9638187903211974,1.3625939490784356,-4.34474355125601,-7.1362185515104875,-2.7698281349866947,0.3095176520466179,0.4670378550211382
cc_align,100,bible,10,bible,9.851550401548803,3.043808349539912,-0.08342077906976886,3.6163292582463646,-2.5424336538685006,1.4329168065990978,2.315501319762078,2.935089505793855
cc_align,100,bible,10,gov,0.0510210850384112,1.8273561305961306,1.3500515371898332,-4.419531104497032,-25.68367532978659,-3.270155360667171,0.3099702568965603,0.4584818545670434
cc_align,100,bible,25,flores,0.14805045116320378,1.99768016902488,1.365716450220369,-4.101872232769551,-5.767508448793994,-2.8719931598465203,0.3986237936824077,0.6029440847412737
cc_align,100,bible,25,bible,10.9468340885552,3.0189772436392417,-0.19146311159165846,3.6451309117767186,-2.124642389791675,1.4125980409045114,2.1402917547198785,2.84055141255882
cc_align,100,bible,25,gov,0.07462936920730108,2.0818491017582703,1.372567355111275,-3.1363475421891263,-19.962061218613165,-3.142677328628766,0.4279170329659998,0.6372610092581525
gov,25,bible,1,flores,0.3275457944231408,11.357291654416448,1.6539262685898728,-3.139257149678751,-11.23339395318548,10.482661175079867,0.6805528150125045,0.6207622685289075
gov,25,bible,1,bible,5.9845173558134706,3.084540177110038,-0.24017165197520354,3.566754505445613,-3.6291433833144127,1.47345945920523,1.1647952347532955,1.3610518904840665
