c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
0.11905103283815677,0.3187032891933563,-0.01011781512196382,0.0001373269559964709,-1.488432242235439,0.0,0.0,0.0,0.0,0.0,0.0,6.748932622181345,6.83526757095453
