train set size,test set,c0,c1,rmse,kfold rmse
1,flores,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,6.363438602701293,-2.0864873244649555e-09,8.782915585627176,9.065421054284004
1,gov,7.3460616923339765,-2.492399756401997e-09,9.95592899334203,9.736081496806293
10,flores,4.412349471108594,-1.2260792522911616e-09,6.0095302084858,5.755402140730192
10,bible,12.599705341673085,-1.623662310799957e-09,13.26835785469727,13.634650053153733
10,gov,15.718738048126477,6.1291374049664766e-09,17.10321700130259,16.951565936226142
25,flores,5.99235781784189,-2.879821102894082e-09,6.925641133011097,6.733716436569241
25,bible,14.846064966837352,-7.272476258274557e-10,15.074695991548783,15.495798091174327
25,gov,17.685028452191514,-2.118740922341345e-09,18.9696334062065,18.82562613295162
50,flores,11.70002138936059,-8.228313293286131e-11,4.235157579186102,3.508600598904538
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.81963885479193,-1.9077512157997016e-09,5.899227251075082,5.598152997888744
