train set,c0,c1,c2,rmse,kfold rmse
gov,4.961709630914232,-1.1955221374686384,1.1012684820682084e-08,14.568192389232019,14.680744000803289
bible,3.28345229572187,-0.8020190281706502,-8.549919578474575e-06,12.080435124513308,12.067708790467556
