train set size,c0,c1,c2,rmse,kfold rmse
1,2.1237347825947643,-9.577086315289472e-09,-2.481856342256579,8.53411791293565,8.433484556923032
10,5.9649392538155555,-2.7351310945702295e-07,-4.929002642526586,13.779823328906868,13.69008637611275
25,6.94716032595594,-2.862713395881008e-08,-6.013194346780103,15.353888206601018,15.300372648210526
50,12.99248452035184,-8.148035396144719e-09,-4.383433350746548,17.42066356401333,18.010216860847095
