train set,train set size,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,1,4.028764098951793,3.200414014570802,8.177430166012959e-11,5.174763420851581,9.307900183709833e-06,0.00043152441295939446,-0.0026961552279985614,8.249216963646882,8.277530420046503
gov,10,15.479694929016953,1.229351513060947,0.0003431259630924446,0.0003476186839990016,0.003152855753240069,-2.0878946556557835e-08,0.0005279998690018013,14.039913107397645,14.163111180808366
gov,25,16.860461825477532,1.954316552657708,1.88533493406829e-07,0.0398624743166048,0.6590729222175986,-0.0005652939772561194,-0.01759128573398219,15.423288665974269,15.566371951518008
gov,50,16.904615554364096,-2.2080919529275135e-09,0.02653533015563509,-4.640582138566123,6.714510612788095,-0.1110139252792386,0.20920833842867606,17.203360013448787,17.65922525803189
bible,1,3.7392025751786973,1.4897387215114497,8.933283040591598e-09,0.0020682828110088636,2.3980089558915605,-7.980748909127294e-06,0.0007507891640655168,7.813989439153234,7.848048117320796
bible,10,6.3104965094088,1.6820463846348435,1.1848886096741061e-08,-0.0019873006713635568,4.577340443285799,-0.009110492437148515,0.022164441247038223,12.369858137031102,12.444460081212423
bible,25,8.500637504555746,0.263959458837212,0.00034890837618430277,-8.504208899616058e-05,4.784473299774252,0.00014488951721277946,-1.9309591229981264e-05,14.184376130689447,14.283957741464093
