train set,train set size,c0,"c1,1","c1,2","c2,1","c2,2",rmse,kfold rmse
gov,1,2.255631743689938,-2.9198200690090344e-09,0.00894541110250532,1.8340541691261953,1.4546359988259627,8.842130828917822,9.05405018831644
gov,10,5.998379349625346,9.7667314131795e-09,-0.0028038766237156185,4.876311337426841,3.8664457240142593,14.28707178706855,14.871585162265749
gov,25,11.65172423660334,-0.030986295538120358,0.03425884872825637,5.468095166627184,2.8877949127196743e-08,15.548016413182088,15.850344275871159
gov,50,9.858023836600406,5.686829688832414e-06,-0.0006238393825516216,7.476272153909604,5.20645707859212e-09,17.474294242982225,17.919564792002507
bible,1,1.497625605480477,-1.1532393815896277e-09,-3.9776397343915666e-06,1.2513762871628065,1.0297507729951036,8.28680849538206,8.151501799904914
bible,10,5.364133843205957,-2.2503088294297585e-09,-2.312899615384338e-07,2.5389644963056948,0.0001902003523522126,12.672615720171365,12.569412133936448
bible,25,4.018980332455905,-3.532541313292278e-09,-0.011547816171869124,3.345270811861685,2.738950075146301,14.42094736725922,14.396197845723712
