train set,train set size,c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
gov,1,4.521053573271021,1.3887906247765401e-06,-0.00023696903764408754,0.002342988840871812,1.3655000915827962,-2.2801414161636985e-09,0.004132871791691417,8.737763346069805,8.963674342647913
gov,10,13.74818879614183,0.0025369072457158215,0.0012993527831344468,0.0032662648061680933,0.0026080034693229054,-4.2505921496388415e-09,-0.0004130754319639198,14.255726451898425,14.650249149248554
gov,25,12.524925723814624,-1.522082365034866e-07,0.0870999667605659,0.02698321903291678,3.4485044277679244,-0.0025754129089031953,-0.013264731943930396,15.828448348456432,15.81798633679388
gov,50,14.00430299006445,8.399377129662364e-10,0.04035433604241803,-0.00013692750747023474,4.082093521774348,0.023243518757472215,-0.0015145011502835655,17.43926076118715,17.8651714781193
bible,1,3.2280003334287626,-6.944126002300343e-10,0.019192449001399,0.0017295069729849248,0.8927072448054367,-0.0046494937541175264,-0.004406414925995859,8.186608130219287,8.182829250498962
bible,10,6.256843383884612,-6.002295780686188e-09,0.0404912660447897,-0.0036017613164838706,1.7499660923591465,-0.004006156280568299,0.0363102545017748,12.720403675794927,12.587572486995066
bible,25,9.385416105782557,-9.581297949165942e-06,-1.76369573389381e-09,0.0006779476859408176,8.385698661889747e-05,8.002789604069226e-07,0.0006919942567798484,14.424603778969775,14.296148431871044
