c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3",rmse,kfold rmse
7.75294397911483,-2.6329113492197827e-09,-6.540089542337021e-07,2.1410522197121816e-06,3.1009452037430174,1.3884164228252352e-06,2.0993348810340234e-06,13.97001930527572,13.941497188058465
