train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,1.512717872003821,-7.61325741171834e-10,2.5056137221533388,8.413107013241586,8.504545970728431
1,gov,1.6666677097230176,-7.100629034564565e-09,2.5098860081535714,9.647679221127564,9.677061479455727
10,flores,1.9931005202047052,1.1077213985355719e-09,1.6330799393761732,5.650442338543998,5.638961160423829
10,bible,2.2045465817570014,7.002286182485083e-08,2.7106313290833173,13.159301357106987,13.253969156288019
10,gov,2.337732405822445,0.6120260506331624,2.5006002212536957,16.94132763033244,17.03636203143056
25,flores,1.9644406543961426,3.7336969069910134e-08,1.9652865976438914,6.7872492319512645,6.758066540710386
25,bible,2.332712382080837,1.1933615338134191,2.0181520570779132,14.959881844572402,15.127503778571102
25,gov,2.3850946675696574,0.986712864652296,2.3684143177569177,18.78466784356341,18.9189090558295
50,flores,2.6926649468089985,3.2913546033587453,-3.3715265572521567e-09,4.1330289905410815,4.322087961014362
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,2.9727506938882526,3.472761514027544,1.3485082565040234,2.791637051533073,3.6924808337858113
