train set size,c0,c1,rmse,kfold rmse
1,4.542385153220953,-1.2222156304594632e-09,8.553475241294658,8.503571440202535
10,10.768517428167986,-1.7503389203527341e-09,13.788547192058394,13.71967355989771
25,12.941285429651893,-1.861740027210549e-09,15.34350621419991,15.317368712947758
50,17.23287915063164,-1.0490940652640184e-09,17.389201877903968,17.92558429367987
