train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,rmse,kfold rmse
cc_align,25,gov,1,flores,9.160475721459006,-0.4403956136740527,2.29833272903062,2.5144581921246814
cc_align,25,gov,1,bible,0.20974276551670828,3.1237468504215635,0.7220341635499898,0.7546522377890711
cc_align,25,gov,1,gov,6.783762692056293,2.121995296651165,1.7021554962262804,1.844315591200953
cc_align,25,gov,10,flores,26.9701905665213,-1.22058373506777,3.349975124285751,3.669468623199335
cc_align,25,gov,10,bible,2.269928905814252,0.30962225603965454,0.9221352033912019,0.9235799910784442
cc_align,25,gov,10,gov,14.251469022856183,1.602065467308811,2.768092002324588,2.928310092869281
cc_align,25,gov,25,flores,33.02221051146628,-1.3755553819212902,3.4113535925396725,3.7413232953059388
cc_align,25,gov,25,bible,1.6840787516289228,1.121172981003106,1.0454664030948102,1.0461835391511964
cc_align,25,gov,25,gov,15.152635592597429,1.6657573023844725,3.0591393125082345,3.2287768581926546
cc_align,25,gov,50,flores,163.24880535161242,-4.179185691673152,0.32659863237109,0.461880215351699
cc_align,25,gov,50,bible,14.480426999999985,-2.623642644674909,0.408248290463863,0.5773502691896263
cc_align,25,gov,50,gov,13.22571756895786,2.062907469154221,3.6742346141747673,5.196152422706636
cc_align,25,bible,1,flores,0.9748702595415087,0.9909090264423123,0.6792152334373349,0.6939020102573317
cc_align,25,bible,1,bible,8.92578132690374,1.270813578644161,2.4710996202770406,2.524480144505325
cc_align,25,bible,1,gov,2.5013371184160325,-1.643030512912746,0.4871686908385363,0.5152669209164268
cc_align,25,bible,10,flores,1.7839205064164798,0.828876598057681,0.9430447143870397,0.9744229061347516
cc_align,25,bible,10,bible,16.417294269862605,0.9386613623282297,3.3000505046640325,3.340209574263011
cc_align,25,bible,10,gov,0.30408864912105465,3.0538164955118434,0.8438009243891595,0.8988882021701708
cc_align,25,bible,25,flores,1.5164104213794247,1.2619460237041067,1.0091250335480406,1.0229858259043731
cc_align,25,bible,25,bible,20.6914467129738,0.7661522097951039,3.3230006520212028,3.353580176468129
cc_align,25,bible,25,gov,0.40341796874969527,2.876820724523538,0.901849950564579,0.9494735383358942
cc_align,100,gov,1,flores,15.04761446087553,-1.0391318777388119,2.1038852947186384,2.294885618001225
cc_align,100,gov,1,bible,0.46032037734985587,2.076393647782453,0.7042726744663603,0.7416198487095663
cc_align,100,gov,1,gov,9.818715250694458,1.5906469464042634,1.49164338901763,1.5871357849913148
cc_align,100,gov,10,flores,24.552750337495205,-0.8816278759465397,3.2213868648973736,3.520511326490261
cc_align,100,gov,10,bible,1.0203024706667894,2.054439742148418,0.8814760348415605,0.8848728723565227
cc_align,100,gov,10,gov,14.191561823291305,1.6386378047375811,2.757776882442328,2.890242204383574
cc_align,100,gov,25,flores,31.830517621392698,-1.156843989994221,3.104351784189414,3.342603775501842
cc_align,100,gov,25,bible,1.2516889058141925,1.9083224646296777,0.9177871939253313,0.9181503144897871
cc_align,100,gov,25,gov,15.146496478901268,1.686553660758819,3.187057158780392,3.3162478797581874
cc_align,100,gov,50,flores,171.4579966884344,-4.088492060924049,0.12247448713915919,0.17320508075688917
cc_align,100,gov,50,bible,10.526577469726556,-1.6126814759612218,0.2449489742783177,0.3464101615137532
cc_align,100,gov,50,gov,12.662330483865018,2.144572860614532,3.796709101313925,5.36935750346351
cc_align,100,bible,1,flores,1.4842145208369466,0.44059989794226984,0.67700320038633,0.6892024347578927
cc_align,100,bible,1,bible,10.630075577477097,1.0253964232090507,2.5428986085436707,2.597402548685009
cc_align,100,bible,1,gov,2.2331925252616904,-1.082135845913562,0.5561774297230456,0.5848076606885092
cc_align,100,bible,10,flores,1.611562341154588,1.3083960095881075,0.9640193635676273,0.978519289540563
cc_align,100,bible,10,bible,16.036658611486505,1.0083049658671448,3.3672441748904003,3.4085920847175784
cc_align,100,bible,10,gov,0.33668228424118435,3.2964627162097595,0.840436394579229,0.8754998572249199
cc_align,100,bible,25,flores,1.1999734370979405,1.9927111510750437,1.1217545780309226,1.1362218093312535
cc_align,100,bible,25,bible,22.130380329892482,0.667609687641328,3.399019466454015,3.4324189720952782
cc_align,100,bible,25,gov,0.23293793102288632,4.14433778090926,0.9104943712072032,0.9308598175887837
gov,25,bible,1,flores,3.1752803374517216,-0.8269171581471466,0.899629553390357,0.9324698386542332
gov,25,bible,1,bible,12.512761811894856,0.704898777661004,2.211786608151881,2.3190515302597303
gov,25,bible,1,gov,3.0073495577985794,-0.6252035698133662,0.879393730551528,0.9165151388015922
gov,25,bible,10,flores,2.8424252547601534,0.2985296358728073,1.3386560424545209,1.4170391667028546
gov,25,bible,10,bible,18.075252855889058,0.780239615601493,3.4740946062727374,3.548520818593396
