c0,c1,"c2,1","c2,2","c2,3",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
31.997685583044184,0.07986336472294847,37.59846050912115,-409.8506343691777,441.5221637079617,34.044453617967875,30.842129390763052,-8.33097150318301,-9.312555592868964,-22.114796865281697,-0.4012325260870788,4.153482349264605,4.291245314935056
