c0,c1,"c2,1","c2,2",c3,c4,c5,c6,c7,c8,rmse,kfold rmse
36.42484700761155,2.030376970801895,-105.19356418299127,56.0032844674611,8.89748457748059,-17.319993705089406,3.5800943408465353,19.55817877253425,-11.408514898123807,-0.6691405228116392,4.392653224648772,4.521824975483075
