train set,train set size,c0,c1,rmse,kfold rmse
gov,1,1.753615124072614,2.608549062195633,8.260230600793163,8.38511126121161
gov,10,2.6620159328698225,3.1272843781894646,14.169781282584584,14.257231353361117
gov,25,2.9165253580497885,3.201748149905977,15.568791129814654,15.647744376318235
gov,50,3.2079808484161436,3.0993769434464835,17.457341845004805,17.701290868412674
bible,1,1.7815817296553547,1.9833694458731244,7.853084597133799,7.815102568863325
bible,10,2.024912195829579,2.7956978415381664,12.41609621480554,12.420800312585488
bible,25,2.1602407238439136,2.9403418859665353,14.242246534418559,14.257870275595234
