train set,train set size,c0,c1,c2,rmse,kfold rmse
gov,1,3.032154441942797,-8.67891612750572e-10,2.5854370626835306,8.760641009177661,8.992920631925344
gov,10,7.5326255388752115,-3.0693365032573646e-11,6.427089004294588,14.32272847934946,14.395185819670242
gov,25,8.88415224122134,-3.126982435335401e-10,7.540265834111061,15.668835316829314,15.916013428919802
gov,50,9.55753825894314,6.586449310818455e-09,8.052662985466439,17.441135622662763,18.05924267533475
bible,1,3.2276716209268557,-1.9603186214626218e-09,0.11702870610647614,8.351451661144537,7.991779430921248
bible,10,7.816170297212858,6.1338468271332385e-06,1.2852750728794693e-10,12.649609146689892,12.546616403096856
bible,25,5.13559476076204,4.41313376276167e-09,4.442964434275229,14.452326513218017,14.324497164929179
