train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,rmse,kfold rmse
cc_align,25,gov,1,flores,28.638612410983566,-39.76711779657056,1.0,1.4135717234332545,1.5061227878048287
cc_align,25,gov,1,bible,9.564840382029162,-15.450264125818217,1.0,0.2329484760871119,0.23397730132041195
cc_align,25,gov,1,gov,36.99989235311713,-27.068361985055663,1.0,2.5528934918145376,2.570201676978089
cc_align,25,gov,10,flores,45.38780823202827,-58.78027633067846,1.0,2.1621655101363246,2.352275599730856
cc_align,25,gov,10,bible,10.134165676657704,-13.764172183569837,1.0,0.6750687487635003,0.6845634038688816
cc_align,25,gov,10,gov,37.77017629072201,-5.017822632194119,1.0,3.8618323045636305,3.861993405804886
cc_align,25,gov,25,flores,46.95660042523325,-58.57437948705687,1.0,2.356364855599373,2.569508569579497
cc_align,25,gov,25,bible,12.435531604415475,-17.173415687392943,1.0,0.7109682127701562,0.7381165700937656
cc_align,25,gov,25,gov,40.976344322259365,-4.325679842100288,1.0,4.346872182308501,4.346872473960028
cc_align,25,gov,50,flores,144.5187750961703,-230.33262886234104,1.0,2.6536138896160706,3.629088716763733
cc_align,25,gov,50,bible,-6.2494955799896355,17.06159882553556,1.0,0.5715476066982156,0.6265909505833402
cc_align,25,gov,50,gov,122.33736025441104,-142.16491838985823,1.0,5.307227779330585,5.6370738254227
cc_align,25,bible,1,flores,8.061411566095062,-11.777995298514698,1.0,0.42168256733693826,0.4223447608153314
cc_align,25,bible,1,bible,14.90126940644357,6.144550165130108,1.0,2.6978831214167256,2.706062007560492
cc_align,25,bible,1,gov,5.034810204359536,-7.470350586298342,1.0,0.35674217714126033,0.3682402900242073
cc_align,25,bible,10,flores,12.904461507130664,-18.634099368238513,1.0,0.41962616905094025,0.41989322291611547
cc_align,25,bible,10,bible,15.161521154503168,23.399826903034743,1.0,3.368492910633755,3.3870889970965314
cc_align,25,bible,10,gov,11.196887869090727,-17.583251184855435,1.0,0.3539552521397341,0.3543642112963958
cc_align,25,bible,25,flores,13.802687510115302,-19.85278858183453,1.0,0.4787131438652221,0.4928759997580954
cc_align,25,bible,25,bible,17.19147535706759,27.047323565302822,1.0,3.3035510003387296,3.3230453797733572
cc_align,25,bible,25,gov,12.376728023953994,-19.13819441853265,1.0,0.3524748630018852,0.3530638769276199
cc_align,100,gov,1,flores,26.90639346685691,-34.22709518929113,1.0,1.4707939554409806,1.5758218524453567
cc_align,100,gov,1,bible,9.521285849183721,-14.888240321929603,1.0,0.23224520722209596,0.2322930558557449
cc_align,100,gov,1,gov,32.187047830718406,-15.158111847314533,1.0,2.2626311623977537,2.2712138708805925
cc_align,100,gov,10,flores,45.553007148128245,-56.56813262662013,1.0,2.027365376503873,2.192003215201318
