,best min inits,best min rmse,best mean inits,best mean rmse,best max inits,best max rmse
simple,[0.5],0.0408248290467953,[0.5],1.9349954839509735,[-1.0],5.511351921424894
kfold,[-1.0],0.23229289809420559,[1.0],2.0786507842237687,[1.0],5.6370738254227
