c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
0.5694184404959098,2.5697556614262793,-1.493231616772574,44.836456193779206,17.972337937097453,-10.130069690237738,31.447863856398143,-74.22545239048671,-29.72848468740719,6.709810698664213,6.741056445104038
