language to,c0,c1,c2,rmse,kfold rmse
ka,27.74829350293507,0.009028249363854652,-59.3003159097066,4.266639884590323,4.318727191633137
gu,33.09356146650619,0.006568786684645691,-62.69323172018243,4.669078151017467,4.7430173812861645
hi,35.296737066734515,0.004268281409790836,-69.78064875573916,3.2861029432852296,3.348903414129893
si,42.98774686586449,0.003559494238377155,-82.16710967533723,4.844502250675524,4.926532586579949
ta,33.29377509571882,0.004413697527623854,-64.37335525075707,4.231312246957762,4.3151641251774056
