train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,999.9999999979965,-12.979341024535515,1.9918104150599527,1.7039582272001486,1.842337610754996
gov,1,bible,999.9999999998283,-21.28708306185009,6.756746226435978,0.47241289053360924,0.5233427695532448
gov,1,gov,7.733792695444771,0.9721274285896719,0.9606200423225917,3.1442418088150625,4.119311123751417
gov,10,flores,999.9999999999999,-9.709175870070306,0.5921108567380091,2.2006449041191045,2.610596066098659
gov,10,bible,999.9999999999999,-14.957893126555486,2.3571685695675795,0.8905378072245647,0.9881141925952812
gov,10,gov,1.650758466405201,6.5379283133915855,-0.26302716133071413,2.4594871792965014,4.058925142112051
gov,25,flores,999.9999999999999,-9.391652710121846,0.6642514333495841,2.4578861497184077,2.9371323431052234
gov,25,bible,999.9999999999845,-14.82902780127942,2.640321635538965,0.9529141960235626,1.0505746560469598
gov,25,gov,1.4955820160605895,7.02163062013334,-0.3331027830466337,2.952235163545686,5.021813093729928
gov,50,flores,999.9999999999999,-7.6964147387411534,-1.1453512893087336,0.7537975534797051,5.04033982614283
gov,50,bible,999.9999999999999,-10.942711872027468,-1.8481712856833061,0.32582569685181223,0.8487283544249037
gov,50,gov,0.13969492084958932,12.937740661901305,-1.4243128460210814,1.7404671430534633e-14,45.14979383807056
bible,1,flores,999.9999999999999,-16.82673177433231,2.9422975635713904,0.3469725894675452,0.3637197725562545
bible,1,bible,0.5918364703237095,7.461299733253555,-0.5664117385366777,2.6599806033281923,3.3078406744254725
bible,1,gov,999.9999999999841,-17.478586191075234,2.461739870058453,0.27097824967033174,0.28886898824530943
bible,10,flores,999.9999999999999,-14.801777162462832,2.3628255975895467,0.4061552979157167,0.4648898231880957
bible,10,bible,0.789292675578433,8.075093468385372,-0.791353246872279,2.272485763649906,3.0634139408467336
bible,10,gov,999.9999999999999,-16.087528692509007,2.5282758583439944,0.44279544646843233,0.4839509816436659
bible,25,flores,999.9999999999999,-14.407590195570311,2.247625611384416,0.35601106463074383,0.4103050004814649
bible,25,bible,1.097920246218411,7.639852132520101,-0.7466262823901639,2.1937757477460345,2.812446189777578
bible,25,gov,999.9999999999999,-16.368518434417545,3.090200342662551,0.47308966892186716,0.5323045404384533
