train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,2.1007054408831487,-3.4810556160418183e-10,3.3428241494340325,3.0324923825836647
gov,1,bible,0.0,0.0,1.1410521460476728,1.1410521460476728
gov,1,gov,16.759811839019918,-3.95618472090781e-09,4.437532613035747,4.529521797404111
gov,10,flores,9.33955538435376,-3.0272082479352995e-09,4.25283708628599,3.7188487779015733
gov,10,bible,0.0,0.0,2.3958297101421877,2.3958297101421877
gov,10,gov,32.2500199822732,-2.1721971117603307e-09,4.517344318797135,4.47785354492551
gov,25,flores,11.772679542208671,5.098122332294927e-11,4.6299304398605035,4.040738097215671
gov,25,bible,0.0,0.0,2.874369496080836,2.874369496080836
gov,25,gov,36.15840413581916,-3.038920969516304e-10,5.072053482576448,5.036762670721267
gov,50,flores,11.69999895154842,2.8050437912228196e-09,4.235170823497231,3.5766458512279886
gov,50,bible,0.0,0.0,2.335950912726264,2.335950912726264
gov,50,gov,39.89811244863878,-1.1782586766353179e-09,5.866218797668855,5.603660621021635
bible,1,flores,0.0,0.0,1.2473972903610142,1.2473972903610142
bible,1,bible,14.638571600818462,7.076276370427759e-10,3.876699784472361,3.8392810390126013
bible,1,gov,0.0,0.0,0.74565407529229,0.74565407529229
bible,10,flores,-1.1475049200045961e-17,-7.553255049674082e-17,2.4240462041801103,2.4240462041801103
bible,10,bible,25.139999954489046,4.601622227560564e-09,4.3649055222135456,4.255530586143264
bible,10,gov,0.0,0.0,1.4676511847165867,1.4676511847165867
bible,25,flores,0.0,0.0,2.7542694131112158,2.7542694131112158
bible,25,bible,29.210712243444977,-4.181109381192768e-09,4.524739558765108,4.447865847725302
bible,25,gov,0.0,0.0,1.6792855623746665,1.6792855623746665
