language to,c0,c1,rmse,kfold rmse
ka,33.15551713753662,-63.848891031820116,5.087222474209577,5.1334136297830595
gu,36.15399242940309,-63.440897179384635,5.236136870306576,5.284463246299645
hi,40.12940210429336,-73.93597965908423,4.031498355207511,4.055776710607028
si,47.48130974080573,-85.25284491816603,5.535793985550838,5.559897610474595
ta,37.93633598523362,-67.89053687441212,4.7984966606246156,4.823241218089444
