c0,"c1,1","c1,2",c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
8.565740619411878,10.294112147320785,-2.5831330654317215,-1.4966042725373012,2.7155672873353054,0.41736112496691147,-0.35579534782255723,1.0977682979192436,-0.9763279423864383,-1.219635258969775,-0.8382940407205102,-2.5818310464439738,-2.2449876306583034,3.739136258762142,0.8066642512493224,-0.8191980601972164,1.9900187094219468,-3.929418340720211,-9.25548692339866,-7.133935891058951,-6.022746348218312,-3.359683492898962,6.509716573263562,6.588205994710977
