train set,test set,c0,c1,c2,rmse,kfold rmse
gov,flores,2.550152844712368,-4.199868604739683e-10,1.9696662687554918,5.8652942001440636,5.862615086046723
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,4.26156109461696,2.4484132872995223e-09,2.9242572085896827,9.344318777761139,9.334702805340136
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,3.449705115836768,-4.572668177467943e-10,2.869027970259199,7.174677937241461,7.107995848939361
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
