train set 1,train set 1 size,train set 2,train set 2 size,test set,c0,c1,c2,c3,rmse,kfold rmse
cc_align,25,gov,1,flores,0.025814942527202775,-7.704230151116959,1.2674041458059426,3.012277328156677,1.7398245508081154,2.2802775362290983
cc_align,25,gov,1,bible,0.7030570884025917,10.840418103629798,1.6739124433803076,-1.031566099055235,0.6939596239381692,0.7210019323446197
cc_align,25,gov,1,gov,23.80879941815034,25.278510714990016,0.22761722688828262,6.039337307608761,1.8103357525841943,2.071139295846387
cc_align,25,gov,10,flores,0.059910529900320524,-7.4343602472220525,1.305431749665248,2.755906982041326,2.013928014537159,3.239083079244364
cc_align,25,gov,10,bible,1.1693770193131903,9.900148383682264,1.6349049477008182,-1.812236860901289,0.7425278586959204,0.7427161555243736
cc_align,25,gov,10,gov,29.513709746710088,6.739993237288621,0.03622280781358078,4.170805475501497,1.841075809200108,2.049657199764754
cc_align,25,gov,25,flores,0.08509369902131345,-7.112697083195979,1.314036105704805,2.7282976426795016,1.9078928472073915,3.3147374776509126
cc_align,25,gov,25,bible,1.6276539910350316,10.10107502789562,1.6637470910153558,-1.3324964922463158,0.8771587073279555,0.8771643384143777
cc_align,25,gov,25,gov,32.54323176648561,6.364515494423752,0.04826598543759044,4.080723401420537,1.9657230685797262,2.196931766721647
cc_align,25,gov,50,flores,1.9974456687304025,-0.8738473508255192,-1.2459209707220886,-2.8010668682339133,5.330569489143844e-09,0.4833243405601732
cc_align,25,gov,50,bible,1.5618457465299065,8.328001430329332,1.7603591160182976,-1.6323518593016206,0.14884590166298192,1.2569276658300392
cc_align,25,gov,50,gov,33.54275558638372,7.9727183011550125,-0.008066652532242561,3.7572558436031973,2.2372120874437114,6.038974383143438
cc_align,25,bible,1,flores,0.7715550967905207,10.296991637032917,1.621479070321859,-1.6774157920402697,0.598382473904918,0.6092351371215426
cc_align,25,bible,1,bible,14.021366181645595,4.839767484192782,-0.0983600861504622,4.50978209311079,2.054067488655722,2.0759298312518806
cc_align,25,bible,1,gov,4.273134723825646e-05,-13.739789772171905,1.2035797099579806,3.1047088456524583,0.3506053778141725,0.4309538894403893
cc_align,25,bible,10,flores,1.472558457608138,10.891786840629718,1.6573763527920553,-1.3038869531014214,0.8164294238025003,0.8484141478714285
cc_align,25,bible,10,bible,19.86860568287009,4.208336629285955,-0.16506671846076346,4.212214966068759,2.2751927855703022,2.2758112746999903
cc_align,25,bible,10,gov,1.049840124595524,11.00236097449048,1.6454343321049452,-0.7920161766627213,0.826209219990764,0.8766334735236179
cc_align,25,bible,25,flores,1.7320915781350532,10.744317931704217,1.6783228352139654,-1.0800651390411329,0.8700872641490517,0.8830353731086816
cc_align,25,bible,25,bible,22.39067470128544,4.010518380292807,-0.18028929829173965,4.2373869091387695,2.082245994404664,2.0843855805690166
cc_align,25,bible,25,gov,0.024938060625896225,-6.031109547714347,1.3253510128985486,2.6691240860756413,0.8697672038085238,0.9155769769749742
cc_align,100,gov,1,flores,0.05051549514235747,-7.006705415811919,1.2727442272081682,3.057823445360227,1.4153523138735744,2.0171204875322926
cc_align,100,gov,1,bible,0.8239283469905684,10.970568369109708,1.6653339771710307,-1.1127183364244084,0.6614781737210772,0.6953186665807821
cc_align,100,gov,1,gov,23.43877524652823,27.81454723514838,0.11765960196545111,5.89018622278634,1.37822504769,1.5254065164198294
cc_align,100,gov,10,flores,0.16471644972635016,-6.17662545884251,1.3094032631001375,2.878551819701074,2.037899566701377,3.1065036302812437
cc_align,100,gov,10,bible,2.094634178735933,10.176164678603019,1.6620630552376845,-0.6449933742061459,0.8089677084140358,0.810851679529915
cc_align,100,gov,10,gov,30.215848639664113,6.196340640216388,0.04795472413455113,4.208668292085745,1.8575286511598514,2.0168847664301057
cc_align,100,gov,25,flores,0.21293015216553043,-5.9687865544537155,1.3248988656958445,2.775569537027757,1.712177556133794,2.814601566040779
cc_align,100,gov,25,bible,2.377230428200032,9.906279699505362,1.6713872198198552,-0.63564168505755,0.809578463101333,0.8109550355152256
cc_align,100,gov,25,gov,32.684487588936555,5.535247978851102,0.04929000074833363,4.065317769597492,2.039779294108537,2.1908973657758946
cc_align,100,gov,50,flores,2.1792599000447406,-1.0895859956668237,-1.0933008190240991,-2.9263472523442813,3.45222079687018e-09,1.296838552560329
cc_align,100,gov,50,bible,1.5911547024168258,0.7013995785060978,1.4539204640839904,-1.4552283832859465,2.4784238685613934e-10,0.2638292739466293
cc_align,100,gov,50,gov,33.91271897200669,7.980794472835084,0.0033598782012432787,3.758015697798028,2.4074311970188718,6.290365097085361
cc_align,100,bible,1,flores,0.8400839539070736,10.350970472287882,1.6302987526814814,-1.7505084144659016,0.5693942425798522,0.5793489639103604
cc_align,100,bible,1,bible,13.756205278224778,4.643921396415227,-0.16291052924290186,4.354562455266258,1.9600765400362696,1.9763164436990466
cc_align,100,bible,1,gov,0.00015392752587392713,-12.271782110994746,1.2917568198632774,2.879434781151398,0.40136648555701243,0.4914995969817474
cc_align,100,bible,10,flores,1.9741345903921212,10.737672622993614,1.6738178829516428,-0.9429432727138621,0.8260889345013429,0.8409519157987788
cc_align,100,bible,10,bible,20.331973842712998,4.230765225395621,-0.15228486206836087,4.1731908778334414,2.3185994552310882,2.319674747649881
cc_align,100,bible,10,gov,1.5423964347666164,10.862551000201073,1.666887908287746,-0.3502104558961358,0.8269878896900063,0.8579452375484427
cc_align,100,bible,25,flores,2.3784814236188083,10.747237742523904,1.6815154944612887,-0.6638113903349572,1.0007450728451157,1.0140623717780444
cc_align,100,bible,25,bible,22.29723197943218,4.004082429518441,-0.20400898040767035,4.244752615173959,2.099724509691798,2.1019847975268333
cc_align,100,bible,25,gov,2.0059816337136582,10.761723897927654,1.6800200501314333,0.11516536737457873,0.9103343783800765,0.926839892941218
gov,25,bible,1,flores,0.0003770523938953483,-11.729980742182176,1.3673704992531002,2.113417048663867,0.6412536079781548,0.7898179373672786
gov,25,bible,1,bible,13.147246248243336,5.7868627237072054,-0.21784244244855488,4.295119850266391,1.5071464522014122,1.5837152451709293
gov,25,bible,1,gov,0.0008919745621127417,-10.636864815952613,1.3371989678366438,2.1910881003953806,0.6315947846912947,0.7807436665136467
gov,25,bible,10,flores,0.005272259536988232,-8.843200616767293,1.3329716358448025,2.33521343629239,1.0488363000516578,1.2734530019531785
gov,25,bible,10,bible,19.33438621055466,4.481225718635534,-0.21667927194673817,4.111130447620829,2.258745282478527,2.2739871608202202
gov,25,bible,10,gov,14.67546838656593,38.817801717926926,1.3084719344049662,14.726480747921967,1.1955757070686963,1.6306465229234073
gov,25,bible,25,flores,0.00854377918865909,-8.293555870033508,1.3341105439871033,2.1498173991174507,1.317100042336587,1.4800489395894911
gov,25,bible,25,bible,21.750154002951916,4.0377929009195,-0.23196558106913615,4.309346127766245,1.9462322600689412,1.9470731924385178
gov,25,bible,25,gov,17.898777429058406,33.247531529962814,1.4258490022821386,20.40449103199254,1.3435101829788418,1.753681791557785
gov,1,bible,1,flores,0.6305142089562875,10.471179624187121,1.627094114423834,-2.1228868754757046,0.8330250364146458,0.8536005240026502
gov,1,bible,1,bible,13.19316347157545,5.311492894746587,-0.08732805662459493,4.573598327770977,2.2369902381559967,2.2802722516534533
gov,1,bible,1,gov,2.8085798409044935,11.23276921531184,1.6670858476545767,0.8357904691862067,1.1148170913759385,1.2275195990826673
gov,1,bible,10,flores,0.04500837857689493,-5.794170492519436,1.3347180081563101,2.6687689720761614,1.1822613515234484,1.2815021183135042
gov,1,bible,10,bible,19.569084347266884,4.590894567073299,-0.16795231163886615,4.2546326889909745,2.6553454486868384,2.677635237361284
gov,1,bible,10,gov,21.545516206423184,33.13031026388128,1.6424609543634727,11.522265006327517,1.651272887186848,1.9651083833298935
gov,1,bible,25,flores,2.076868748331591,11.071363556906618,1.6750846466390084,-0.8537182673596438,1.2954917360909906,1.3558299298851169
gov,1,bible,25,bible,22.76413456041598,4.3877904491461175,-0.15471905984147152,4.280970408989474,2.2919185705195444,2.29855378573458
gov,1,bible,25,gov,22.966893824942552,40.648502689343765,1.5791973298981374,13.623807375777378,1.8757219756559715,2.0996182645211094
gov,10,bible,1,flores,0.0002735247782075926,-12.110691004813551,1.3564531419280288,2.4651111726669166,0.6457455098387748,0.8176334095916225
gov,10,bible,1,bible,12.922414013604145,6.5620422874839495,-0.22343757858836202,4.3809249883109596,1.4285977746415879,1.520974119190883
gov,10,bible,1,gov,0.0022809316066834317,-9.419967550020338,1.316337725205963,2.287951216014621,0.7705811626999142,0.8918617080071902
gov,10,bible,10,flores,0.009592075371475396,-7.992279171551582,1.3262211228296923,2.279381645521729,1.0210843966232617,1.1883041697723518
gov,10,bible,10,bible,19.26419678510651,4.651054683963507,-0.21067895441679857,4.170185251859042,2.1802246504599117,2.2070669742717337
gov,10,bible,10,gov,15.684893359876526,34.91567231530861,1.3481839518231893,11.148435997941284,1.3218503936054873,1.7065473751166869
gov,10,bible,25,flores,0.02311970809642925,-6.937917847221537,1.3336449502147862,2.213127703453019,1.2438498081973772,1.3498738275868098
gov,10,bible,25,bible,21.933018560628824,3.9440523826608573,-0.20491152233349638,4.262140288436301,2.107814443787794,2.112596487470762
gov,10,bible,25,gov,17.99497889602254,44.23881926734292,1.4326053469205056,11.516788228310224,1.2512536443726425,1.5026055953912212
gov,50,bible,1,flores,0.10963764012799991,-2.7447208885430157,1.4059436407014716,-5.50002106874298,3.5779592093795785e-10,0.216093835173394
gov,50,bible,1,bible,11.978778142143653,7.773883482076133,-0.3997350032030803,3.7463730195000977,1.007335796019415,3.5384371209633483
gov,50,bible,1,gov,0.1773515279476822,-2.0076183320250176,1.4425729512517491,-4.443019895593817,3.055149315408272e-12,0.05471633741014367
gov,50,bible,10,flores,0.36212004461229313,-0.8211564200683121,-0.9231570667473292,-3.378863058080491,3.6037603605114955e-10,0.10515895764095395
gov,50,bible,10,bible,19.483312272215542,7.809801310828423,-0.28320338499047876,3.7484262437144578,1.412687296114224,4.917955174421755
gov,50,bible,10,gov,3.3725644975267275,0.6683381853071256,0.6960721252323258,2.1826390273817986,1.917354766971043e-09,0.030040604153523515
gov,50,bible,25,flores,0.5766638003100089,-0.6697498083169019,0.3553735086847665,-2.8154358024395867,3.263344232785818e-11,0.9105175043162635
gov,50,bible,25,bible,22.022699674534444,7.814476888326716,-0.2893764067968952,3.7482341827117054,0.9418158086498263,4.270183645862881
gov,50,bible,25,gov,5.256922498336961,8.606879145438691,1.7454949240047508,0.20969496251055955,0.10445597111296773,0.5637020511563594
bible,25,gov,1,flores,0.009639387577756611,-8.823414140837954,1.3138182337844557,2.733060071202141,1.2594269511645708,1.9103142729901497
bible,25,gov,1,bible,0.0006416426230505511,-11.695278865726127,1.3393827142159664,2.218337610094503,1.362540701672084,1.5721422273522934
bible,25,gov,1,gov,11.970914510112552,0.07612772351940342,0.4722922721548201,4.457453358189209,1.047028423401154,1.2383886399335857
bible,25,gov,10,flores,0.025738556889724797,-8.46398776535177,1.312906515352898,2.801566363512674,1.8778960028467444,3.314453632429605
bible,25,gov,10,bible,4.278193364664801,-0.8263020481317374,1.5933698234032603,8.344111205383312,2.2550851954102655,2.380741349684444
bible,25,gov,10,gov,28.857163486790867,5.947199674804234,0.02498197618514971,4.117933973945394,1.7899557688088168,1.9493862694271846
bible,25,gov,25,flores,0.054538323106721374,-7.640897401286177,1.310004380032379,2.7389106235490446,1.791020528161905,3.236322006515204
bible,25,gov,25,bible,8.582463560861877,0.17151137011246856,1.8458327065157543,6.942108372171942,2.550414692004546,2.8715742024178557
bible,25,gov,25,gov,31.76373158297884,5.242037383296453,0.0445572852895022,3.968731451794483,2.096196468325203,2.231533887013194
bible,25,gov,50,flores,1.6236583270486302,-0.8360775797764489,-1.4742816011489457,-3.088991556183201,8.293108172475272e-12,0.26825911531141033
bible,25,gov,50,bible,3.7261782908253855,0.07817610333540823,-0.6914656280340107,2.7264265093850155,4.541229554195149e-10,0.9731464953129264
bible,25,gov,50,gov,34.161498775701915,8.006884103520864,0.03593464737617292,3.7591788701743654,2.2800138530910496,6.063539939163557
bible,1,gov,1,flores,0.017771328496584353,-7.701578452577261,1.2814723516029976,2.8860539256310775,1.8701129937100611,2.08404174963055
bible,1,gov,1,bible,2.280263373998563,9.785408284543836,1.603696916891794,-1.2260335533846018,1.9446134253323042,1.9521741018403167
bible,1,gov,1,gov,25.289986142971816,26.77401869641581,0.46585862796787575,7.34790530410348,3.0503105336583456,3.1765617188847934
bible,1,gov,10,flores,0.02054674900695092,-8.663783713682513,1.2854703446769709,2.883695057453685,2.248802997556681,3.3534609970805422
bible,1,gov,10,bible,12.262234668841613,27.88878176214226,0.6664842556166746,9.514563936794461,2.3978494199660667,2.522332492964244
bible,1,gov,10,gov,28.74518198704992,6.114058758047254,0.0419621134254241,4.2621495397492835,2.162494197741856,2.3178230046071877
bible,1,gov,25,flores,0.035030092596420585,-8.180257939908277,1.3038996117876647,2.7980504067387795,2.0266675721323106,3.3957635245984794
bible,1,gov,25,bible,12.580935715905529,22.524817768304104,0.6823800690491774,7.9223209241351515,2.385614324246471,2.4936569635445847
bible,1,gov,25,gov,31.41962411577052,5.721901763513987,0.03272645092139194,4.018202450100749,2.0208659288058923,2.2081328219810326
bible,1,gov,50,flores,1.137809930116352,-1.8777710081402832,-1.7551989696362973,-3.3438126897737193,2.1853067004822404e-10,0.1167412583280427
bible,1,gov,50,bible,3.940395685844041,0.8063412958398213,-0.4312415961380387,2.989434648727764,1.5402957655616984e-09,0.7689649321610136
bible,1,gov,50,gov,33.005988169414515,7.971161042741943,-0.007893854715516856,3.7576048240043356,2.3564823973813915,6.177596255249767
bible,10,gov,1,flores,0.004758204245552679,-9.721308553423032,1.3037400554210334,2.751230597218945,1.2292461743145546,1.8416478548101736
bible,10,gov,1,bible,1.344422214216435,10.464990307709623,1.6331664355602715,-2.0123959331809527,1.55263417776309,1.587403099856
bible,10,gov,1,gov,13.301154693468465,0.5005607202675517,0.36584547373692233,5.156405861136724,1.2046813234256883,1.3409794728261433
bible,10,gov,10,flores,0.01919077159567461,-8.835767951443257,1.3162096375307528,2.7326364709949407,1.810327314397882,3.1587509976538968
bible,10,gov,10,bible,6.339436021080212,11.78932546905243,1.4783302221986536,-0.20337242639241634,2.5174718366304085,2.5815811365530554
bible,10,gov,10,gov,29.152337062589627,5.962883247844197,0.0488501623163226,4.152614704269267,1.8401119725470165,1.9951340457523268
bible,10,gov,25,flores,0.044905677661015185,-7.8780551278290485,1.316763251150389,2.662527141197822,1.8658761327775593,3.2443593759197884
bible,10,gov,25,bible,9.27713330777773,0.2553891110266989,2.6719591295884504,6.747798851314217,2.523648201137265,2.6799553522265764
bible,10,gov,25,gov,31.60642706628028,5.4296656100007175,0.03767528552287122,4.001185102233853,1.9908727351801123,2.140868473705263
bible,10,gov,50,flores,1.6785495393629835,-0.7039952881327749,-1.4181783953352656,-3.0271980025140244,1.5052986522954168e-10,0.1141988493478068
bible,10,gov,50,bible,3.7619752537698297,0.5120259517409306,-0.7206046724594927,2.6687932181268024,1.8112072004875367e-09,0.9214017349968409
bible,10,gov,50,gov,33.670554278244914,7.990630361944032,0.01526065600380009,3.758446607675879,2.2524058690249165,5.959085834002109
