c0,c1,c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
9.490065082410874,0.15914036271469062,-1.4973916417492332,2.9176630267710633,0.3622408358357926,-0.4762843603522132,1.1804484251741632,-1.117144034677492,-1.3776296679319824,-0.8999636564805018,-2.825912221196064,-2.45722128836636,4.114088774047119,0.8204410668241701,-1.0157652259032734,2.5402303783571596,-3.713897661483017,-9.343107817770607,-8.029525900833422,-6.75888248563219,-3.7677972631111905,6.514234642948112,6.5730048617131605
