train set,test set,c0,"c1,1","c1,2",rmse,kfold rmse
gov,flores,8.093028854770528,-9.963619210201982e-10,0.007299433381042516,5.911095350324893,5.7824947868097105
gov,bible,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,25.743440239262995,8.448059740554347,-1.073310709076007e-09,10.153156762123702,10.207185322962415
bible,flores,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.695128685968886,-1.777264995252386e-09,-1.4335153714629148e-06,7.6368653183861275,7.810428827692674
bible,gov,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
