train set size,test set,c0,c1,rmse,kfold rmse
1,flores,2.821706581697036,7.1339779587420336e-12,2.3756822990217428,2.3904269203561963
1,bible,8.87117276809103,1.3894743318696782e-05,8.402736649817214,8.457474964860715
1,gov,9.839489682126588,7.648020112937563e-07,9.625562384546999,9.680823152304896
10,flores,7.00994524426381,-3.5196716847726915e-08,5.395081600657125,5.42805770634021
10,bible,14.797402287407476,6.729408416975957e-08,13.077928527164552,13.168806772802077
10,gov,14.693163323296112,5.647296601495615,16.93842027418929,17.052822579499065
25,flores,8.400528121717294,-5.048487825582036e-06,6.475102108659722,6.5130189438084924
25,bible,17.08627785881653,1.1061154857075623e-08,14.900738626826472,15.002433138954737
25,gov,14.107389799617412,10.090038572114015,18.81007203751144,18.94548477546752
50,flores,34.17966413439016,-34.09950024863539,2.098368246338188,2.8022358399950105
50,bible,2.1166574225578874,-4.690882301923651e-10,0.8744845034164385,0.9733429646813528
50,gov,11.225445727284942,52.87448541773326,4.668978718609468,6.048346890742994
