c0,c1,c2,"c3,1","c3,2","c4,1","c4,2","c5,1","c5,2","c6,1","c6,2","c7,1","c7,2","c8,1","c8,2",rmse,kfold rmse
911.974091944981,0.013296737059437552,-3.705761513666739,-541.6360046902037,-35.494627748095034,-551.8039569957183,-95.08559714134941,-40.80418427314543,308.1619203419678,-283.8855342242775,458.4099008841988,-723.2670024491127,307.0568393792409,13.708989978632113,233.77745458281092,12.958540106198795,12.990079241025015
