train set size,c0,c1,rmse,kfold rmse
1,-6.629695592389946,-12.700822276157174,3.442926465924929,3.4629845231839966
10,-9.14106598728939,-18.486338892943035,4.655250549703051,4.683891691515756
25,-9.654487797696968,-20.16411148198332,5.075129228063076,5.106013937091159
50,-10.721533167175142,-24.06092925321224,2.478937473153619,2.5725982304857755
