language to,c0,c1,"c2,1","c2,2","c2,3",rmse,kfold rmse
ka,13.257571232013062,0.8791175866478639,145.57579050514144,-772.0431824083305,835.9892044302404,3.998636845318289,4.090365978913361
gu,2.838335977877646,2.210423997561226,323.05786356839405,-1280.4409047961137,1248.4117119458922,3.2071707383170422,3.268675871794797
hi,18.87965541019085,0.3545619310773519,152.21201543369943,-791.8379753307798,822.77465748358,3.0027738664619172,3.0960161153476418
si,81.87754513962531,0.07093086601195281,-510.6746817232094,1140.5051928111452,-873.4151099870289,2.3268549874262785,2.3606808897720786
ta,47.930237597598214,0.1516215273946779,-231.21724065638776,408.0478965529219,-271.500675415946,3.3764376742971813,3.4674346083695546
