train set,train set size,test set,c0,c1,c2,c3,c4,c5,c6,rmse,kfold rmse
gov,1,flores,-1.4875743289707626,-3.8208815219857723e-08,-3.432754675821754e-08,0.13061483516440045,-1.4134610185921004,-4.532154305633146,-1.057743481449097,0.31952352444034915,0.8718666012724302
gov,1,bible,-2.1763319354484865,-1.528793916012912e-07,1.417988139962524e-07,0.10366657072560612,-0.02119880344780288,2.2977420269764886e-06,-1.2103405550784643,0.38449770377928816,0.6908829833974837
gov,1,gov,-5.368561803068937e-09,0.0009502377273680053,-10.217476896346142,1.7688093473951636,1.517689605249301,-4.591034687262228,2.8026326718055765,0.29179309407961357,11.033911771972075
gov,10,flores,-1.8692896622830013,-0.011135692052135965,-3.905487384886574e-09,-0.49718721836825885,-0.9974747432549206,-0.9292864176509098,-1.7781014411936598,0.2894446982076604,1.2992728453243179
gov,10,bible,-3.130511074265284,2.126991293483076e-08,2.382630782192852e-06,-8.795216513230929e-11,-1.180509810216532,-0.9690441049769368,-1.1424112633827495,0.24588473675657757,0.7827713314450825
gov,10,gov,-3.516884089930525e-06,1.4797677728273155e-09,-9.75744228711309,0.8177539260643593,2.5921260178157572,-1.5023657852346686,2.009625507820676,0.13661920816563652,14.187892282395271
gov,25,flores,-1.125603493631262,-0.0006566371573602852,9.599987761721072e-12,-0.5280994252476041,-0.967520790785947,-0.8389919316144892,-1.8905460982846882,0.2521635837565481,1.2992939644745332
gov,25,bible,-3.036703969464067,-1.0815842883362205e-09,1.3045235273442473e-05,0.06096784902364219,-1.268387649966521,-1.0606985628919965,-1.218771199420361,0.24652972334758527,0.8314761600477295
gov,25,gov,-5.352864049534345e-06,1.3587166316040956e-08,-9.847810592887859,0.7628701354194501,2.7488178592787,-1.4374475454232947,1.9504501177059936,0.12302291573722746,15.35899906467981
gov,50,flores,-2.0653105527446803e-09,-0.727538195438528,-0.8437859447580431,-0.280583320128625,-0.7450155538262061,-0.3494594953539121,-1.1635524000640802,0.12794289883958807,2.6931266020474944
gov,50,bible,-0.4951461266175981,-1.2756804909118608e-08,2.0749630121296248e-08,-0.46175199008156353,-1.5515565483857934,-2.033756819569106e-08,-3.3475646358324184e-09,0.17620340595914963,0.7005973415443848
gov,50,gov,3.449858225700712e-06,-5.658893832124784e-06,-1.3426438767284157,-0.1493521254261673,1.4715991063036196,-4.472390915042442e-09,-3.4941488677835046,0.01662947007938475,7.784862403062971
bible,1,flores,-7.738011232241011e-06,-1.335951674488126e-05,4.911031539409118e-07,0.002534111296888112,8.576830345573997e-06,2.88080839331365e-06,-0.12971751076158275,0.5355057640426449,0.5321701334993914
bible,1,bible,-5.07862207324304e-09,3.4634794401302885e-05,-9.863830152455918,1.1699783717795735,2.0214150920550775,-4.144861146517456,2.9311906327529234,0.30650962945719906,7.907643736286031
bible,1,gov,-0.21929022526770653,0.0004797183761897995,0.0011101371058677987,0.10900659222703678,0.0012238314026231376,-5.840808996580288e-09,2.3928287942055587e-05,0.383843837212408,0.3980933077378972
bible,10,flores,-1.0996689957207562,-1.6511923902346455e-05,-2.7076618567107564e-06,1.9077440914765385e-06,-0.0017495962387960866,-2.1358253672417757e-09,-1.252964615568981,0.3836869009840948,0.5649799859845326
bible,10,bible,-5.207145423545354e-08,5.83642195900624e-07,-10.040885929087782,0.8447554289920944,2.439390646757942,-2.2927879009527374,2.5480623499017816,0.17665040657103379,11.946720273105106
bible,10,gov,-0.007729346894310537,-2.2571019419211604e-09,1.6946840739294696e-07,0.08594471634247308,-3.649800814157318e-08,-1.5161688768808197e-08,-0.38267862358325805,0.6296265417173881,0.6230868878533536
bible,25,flores,-0.9117381535568555,0.0001104225448296827,-2.697813020477227e-05,0.02598862481681048,-0.15937818607451992,-3.6770469698700814e-10,-1.2569703258321192,0.3474226452001356,0.5261537653884234
bible,25,bible,-5.399570181160924e-10,4.674910916273266,-11.688150096145922,-0.28082123366983597,0.4357095015806738,-0.21370132639344744,2.4530580274834692,0.2405995219305064,14.084295054969838
bible,25,gov,-1.7645403122464933,-4.202405387456858e-06,1.2133380546340371e-08,2.2805648274096706e-05,-0.09008831543346214,-6.018120394188898e-09,-1.1781319992141828,0.402392878559544,0.5418070446802561
