train set size,test set,c0,c1,c2,rmse,kfold rmse
1,flores,0.0,0.0,0.0,3.7177950454536886,3.7177950454536886
1,bible,3.446748396300128,-3.1977812488434945e-09,2.9559708142852315,8.846962416828125,9.144586520591961
1,gov,7.283563849405737,0.0002800653975615331,4.1986503975064873e-10,9.972045913786696,9.78113342565743
10,flores,2.447149505398859,-2.92129579254755e-10,2.031410900502196,6.055047276350871,5.819187822955482
10,bible,6.760695518468629,-1.8652838116593146e-09,5.789042384619238,13.370901222117187,13.581344877268712
10,gov,15.381248404354816,0.0006827099371852789,7.216643928965163e-08,17.152032361736648,16.959336872243778
25,flores,5.911581539784344,-2.729106725744191e-09,0.0028638839701779512,6.953759776273694,6.792663612319239
25,bible,8.035359764317718,-1.6531986611259426e-09,6.876631430661812,15.162177592090137,15.517841052956495
25,gov,9.722888055614378,2.0002020888832533e-10,8.310047306189954,19.01866141941909,18.86397269846981
50,flores,6.4896961432108515,-4.665338293379997e-09,5.404679153397062,4.461356505432836,3.734487849390547
50,bible,0.0,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.81666846347005,1.143188663762037e-09,1.192777856894202e-06,5.900493098462874,5.710505779432733
