train set,c0,c1,c2,rmse,kfold rmse
gov,1.7441523273547537,-0.6040644431185153,-1.6726204258512163,14.566780294196542,14.61258404596197
bible,1.3530928121862642,-0.6029424247372906,-1.4250620492220785,12.088805455642307,12.088081949642747
