c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3","c4,1","c4,2","c4,3",rmse,kfold rmse
2.997238388370793,0.4603258685101008,-3.903632895536826e-06,2.6433982097018936e-05,3.768747822709412e-06,-6.877977293577655e-06,-9.489283929041396e-07,1.1653863843985202,1.959674226662966e-05,2.363053949285477e-06,2.548809056437599,2.14522236529102,1.781995546489466,14.042999683147624,14.052424622622343
