c0,"c1,1","c1,2","c1,3","c2,1","c2,2","c2,3","c3,1","c3,2","c3,3",rmse,kfold rmse
3.344630178766809,-8.576787128694013e-09,-4.9353771180590835e-09,6.033468663891092e-08,2.8400458481530477,2.3859185206841413,1.97720323043679,6.338602002863842e-08,-6.113507763025944e-09,7.826918901386294e-09,14.066151240011633,14.0419383778003
