train set,train set size,test set,c0,c1,c2,rmse,kfold rmse
gov,1,flores,-4.6126574546511716e-10,-1.8276958884423515,3.137548444423775e-08,2.275529988176507,2.1238008027637916
gov,1,bible,0.0,0.0,0.0,0.8136338242723196,0.8136338242723196
gov,1,gov,-5.987649069362674e-09,-4.270229461210331,0.46609936043892797,4.414475996202092,4.391510902810437
gov,10,flores,-5.798373587997762e-09,-3.3880257583421463,-1.576637675062235e-07,2.550319157895714,2.568036978895799
gov,10,bible,0.0,0.0,0.0,1.630950643030009,1.630950643030009
gov,10,gov,-1.8938424921266663e-09,-5.987866873203362,2.0990912238375516,3.5760241642278947,3.688998765912118
gov,25,flores,-1.2394196583904637e-09,-3.6516316538948574,-1.521985748721394e-07,2.7854944743520287,2.799867629891644
gov,25,bible,0.0,0.0,0.0,2.0644611887851028,2.0644611887851028
gov,25,gov,-4.5312556524089946e-10,-6.260767729648771,2.341315096290193,3.7836586026195067,3.8884665521553665
gov,50,flores,-1.8787993222589428e-10,-3.4260615540634767,-0.5067656117924622,1.1437684819312497,1.1976951035125318
gov,50,bible,0.0,0.0,0.0,1.457166199626293,1.457166199626293
gov,50,gov,-1.2653070396169969e-09,-6.456615687901101,2.3573534048372107,1.732211738416925,3.498563219458802
bible,1,flores,0.0,0.0,0.0,0.5621387729022078,0.5621387729022078
bible,1,bible,-1.912109576161201e-09,-3.839176394459581,2.2554748858688005e-06,4.136176089388,4.156078880222962
bible,1,gov,0.0,0.0,0.0,0.5253570214625478,0.5253570214625478
bible,10,flores,0.0,0.0,0.0,1.5218409903797439,1.5218409903797439
bible,10,bible,-1.2741957469873452e-09,-5.352243572213533,1.5078099457586331,4.128890702372825,4.114144114288738
bible,10,gov,0.0,0.0,0.0,0.7443117626371357,0.7443117626371357
bible,25,flores,0.0,0.0,0.0,1.829207478663916,1.829207478663916
bible,25,bible,3.0412772063847334e-08,-5.616515675780001,1.6439034800854906,4.5602300506684434,4.62757815876888
bible,25,gov,0.0,0.0,0.0,0.9273618495495703,0.9273618495495703
