train set,train set size,c0,c1,c2,rmse,kfold rmse
gov,1,1.9888066287956444e-09,-2.658451550766615e-07,-5.870609600988734,8.580209160567518,8.80939308710953
gov,10,9.768589621753911,-1.3791640665570562e-08,-4.040361373437306,14.23837792224264,14.490491529188535
gov,25,10.611290544927401,-4.252271581300171e-09,-5.48329713931597,15.5931767864918,15.885321559231759
gov,50,10.701451932569094,6.423556465628668e-09,-6.958508719027611,17.410740447396133,17.98392666231079
bible,1,3.7038403831839086,-0.0004922777248261418,-6.165471949355016e-08,8.22969396515821,8.063759964821232
bible,10,4.188986560447757,-8.865082709574796e-09,-3.7047417529189244,12.660889808287433,12.515926815387342
bible,25,5.160697960497864,-5.61608445718163e-09,-4.272388599725053,14.446080729395277,14.305601972655012
