train set,test set,c0,c1,rmse,kfold rmse
gov,flores,10.359351855016968,0.5794920870619135,4.997050526578607,5.021208165520136
gov,bible,1.1557134746473061,0.30697104311131607,1.2298501396346162,1.2352541325215425
gov,gov,32.23492940873564,0.6598543020751281,9.51015235847543,9.56096199948569
bible,flores,1.3808201617199776,0.30399210250456743,0.8729985076787349,0.8781153895522594
bible,bible,24.981812379341157,0.48392444992023514,6.9172306076753545,6.950685704410693
bible,gov,0.365137013350569,0.16719055548510575,0.6781178972225937,0.6821844077785327
