train set,train set size,test set,c0,c1,rmse,kfold rmse
gov,1,flores,4.549965237636423,-7.618887794814667e-09,2.220473705646878,2.288844617686097
gov,1,bible,0.7403312649997271,-1.0223816678790443e-09,0.7974629191512111,0.8195023997071992
gov,1,gov,7.3691007676777005,20.138309768050288,3.570524839037679,3.7107161613996844
gov,10,flores,11.790473606904845,-1.1439831725394535e-05,3.4404726147910965,3.4337220224854645
gov,10,bible,1.9900247174562304,2.2208405877906226e-08,1.2573374759732758,1.2959240013915472
gov,10,gov,12.076391939047237,38.8880251647967,3.2936541129779475,3.4581756596152124
gov,25,flores,15.005975469628227,-1.3332397584214908,3.865133317491586,3.8467217003075036
gov,25,bible,2.449975781334112,-5.917926222117435e-09,1.4193316816605945,1.4620646364167658
gov,25,gov,11.243864119079982,46.88178280094019,3.940566397652862,4.144832521709451
gov,50,flores,34.17966413439016,-34.09950024863539,2.098368246338188,2.8022358399950105
gov,50,bible,2.1166574225578874,-4.690882301923651e-10,0.8744845034164385,0.9733429646813528
gov,50,gov,11.225445727284942,52.87448541773326,4.668978718609468,6.048346890742994
bible,1,flores,1.0707362265729288,-3.86185985001867e-09,0.5513863614210714,0.5742805736778755
bible,1,bible,16.97090766025007,2.6772968536269586e-08,3.059413351547901,3.167028232643561
bible,1,gov,0.5900138088971939,-1.2847470937574863e-09,0.38587383865923647,0.39763695305876884
bible,10,flores,2.2428086876731133,-2.0796097296292393e-09,0.8240043651425173,0.8492284613266687
bible,10,bible,26.51453515729255,1.8478140786496369,3.5670677516886427,3.662750974006967
bible,10,gov,1.3235468207934782,-1.3800129660533696e-10,0.6815823154713083,0.7134018314488658
bible,25,flores,2.5800204873705552,-4.3900273212439016e-10,0.8504107016287653,0.8762709197285922
bible,25,bible,29.07615055964595,4.525360041972767,3.7102033067449067,3.8191364887861807
bible,25,gov,1.4691603836575864,-7.365075785463109e-10,0.7935474133786813,0.8193089158632609
