train set,c0,c1,c2,rmse,kfold rmse
gov,1.875028643711493,-2.6569015070398074,-1.0399985957442038e-07,14.518443953454776,14.550355321910374
bible,3.1168189281378926,-0.8367370184047392,-6.271682292907273e-09,12.04289421610478,12.059323247723436
