c0,c1,c2,"c3,1","c3,2","c3,3","c4,1","c4,2","c4,3","c5,1","c5,2","c5,3","c6,1","c6,2","c6,3","c7,1","c7,2","c7,3","c8,1","c8,2","c8,3",rmse,kfold rmse
-3.865045059687259,1.8595916735690754,-18.375182000817784,0.3546611068956184,1.5494322234879627,1.5980750576283373,-0.15243763367809662,0.7778832474727193,0.7985043762130294,0.6333579259446704,1.2398884632153422,0.9630695967697542,-0.2052456094911382,1.9598150933979537,3.0610110920532265,-4.737826547677308,-5.523354887689396,-6.230323341450423,3.4796759016432377,2.8994131826081997,1.6116945417458557,4.638378005545105,4.681484593455498
