train set size,test set,c0,c1,rmse,kfold rmse
1,flores,3.80541338929026e-17,-1.2783161545487244e-16,3.7177950454536886,3.7177950454536886
1,bible,6.42040399678132,-4.630394162142869e-09,8.766503304627186,9.131104857632847
1,gov,7.233874330032952,-4.0279910986064045e-10,9.985184203390684,9.727544488540664
10,flores,4.757872478506158,-5.308759927569999e-09,5.865508599934973,5.765687606930336
10,bible,12.483210672299794,7.092501564218075e-10,13.288523467022276,13.629965258988712
10,gov,15.530011287247941,1.4082345557275218e-10,17.129741491439887,16.95284403073428
25,flores,5.949844606931575,-3.6821733705648114e-10,6.940841230736601,6.773392059220869
25,bible,14.631688453252185,-1.984178864624533e-09,15.108661773606737,15.450278957904827
25,gov,17.639271966265323,-3.1317099582476125e-09,18.975344016337072,18.82616591886346
50,flores,11.702597598216778,-2.401002900992284e-09,4.23363737564707,3.575587767889262
50,bible,0.0,0.0,2.335950912726264,2.335950912726264
50,gov,39.838591792214984,4.427077721554152e-10,5.891176247412916,5.600627282945926
