model,pareto,rawlsian,cc_align-25-gov-1-flores,cc_align-25-gov-1-bible,cc_align-25-gov-1-gov,cc_align-25-gov-10-flores,cc_align-25-gov-10-bible,cc_align-25-gov-10-gov,cc_align-25-gov-25-flores,cc_align-25-gov-25-bible,cc_align-25-gov-25-gov,cc_align-25-gov-50-flores,cc_align-25-gov-50-bible,cc_align-25-gov-50-gov,cc_align-25-bible-1-flores,cc_align-25-bible-1-bible,cc_align-25-bible-1-gov,cc_align-25-bible-10-flores,cc_align-25-bible-10-bible,cc_align-25-bible-10-gov,cc_align-25-bible-25-flores,cc_align-25-bible-25-bible,cc_align-25-bible-25-gov,cc_align-100-gov-1-flores,cc_align-100-gov-1-bible,cc_align-100-gov-1-gov,cc_align-100-gov-10-flores,cc_align-100-gov-10-bible,cc_align-100-gov-10-gov,cc_align-100-gov-25-flores,cc_align-100-gov-25-bible,cc_align-100-gov-25-gov,cc_align-100-gov-50-flores,cc_align-100-gov-50-bible,cc_align-100-gov-50-gov,cc_align-100-bible-1-flores,cc_align-100-bible-1-bible,cc_align-100-bible-1-gov,cc_align-100-bible-10-flores,cc_align-100-bible-10-bible,cc_align-100-bible-10-gov,cc_align-100-bible-25-flores,cc_align-100-bible-25-bible,cc_align-100-bible-25-gov,gov-25-bible-1-flores,gov-25-bible-1-bible,gov-25-bible-1-gov,gov-25-bible-10-flores,gov-25-bible-10-bible,gov-25-bible-10-gov,gov-25-bible-25-flores,gov-25-bible-25-bible,gov-25-bible-25-gov,gov-1-bible-1-flores,gov-1-bible-1-bible,gov-1-bible-1-gov,gov-1-bible-10-flores,gov-1-bible-10-bible,gov-1-bible-10-gov,gov-1-bible-25-flores,gov-1-bible-25-bible,gov-1-bible-25-gov,gov-10-bible-1-flores,gov-10-bible-1-bible,gov-10-bible-1-gov,gov-10-bible-10-flores,gov-10-bible-10-bible,gov-10-bible-10-gov,gov-10-bible-25-flores,gov-10-bible-25-bible,gov-10-bible-25-gov,gov-50-bible-1-flores,gov-50-bible-1-bible,gov-50-bible-1-gov,gov-50-bible-10-flores,gov-50-bible-10-bible,gov-50-bible-10-gov,gov-50-bible-25-flores,gov-50-bible-25-bible,gov-50-bible-25-gov,bible-25-gov-1-flores,bible-25-gov-1-bible,bible-25-gov-1-gov,bible-25-gov-10-flores,bible-25-gov-10-bible,bible-25-gov-10-gov,bible-25-gov-25-flores,bible-25-gov-25-bible,bible-25-gov-25-gov,bible-25-gov-50-flores,bible-25-gov-50-bible,bible-25-gov-50-gov,bible-1-gov-1-flores,bible-1-gov-1-bible,bible-1-gov-1-gov,bible-1-gov-10-flores,bible-1-gov-10-bible,bible-1-gov-10-gov,bible-1-gov-25-flores,bible-1-gov-25-bible,bible-1-gov-25-gov,bible-1-gov-50-flores,bible-1-gov-50-bible,bible-1-gov-50-gov,bible-10-gov-1-flores,bible-10-gov-1-bible,bible-10-gov-1-gov,bible-10-gov-10-flores,bible-10-gov-10-bible,bible-10-gov-10-gov,bible-10-gov-25-flores,bible-10-gov-25-bible,bible-10-gov-25-gov,bible-10-gov-50-flores,bible-10-gov-50-bible,bible-10-gov-50-gov
linear,True,False,1.4146848883526444,0.6142746399887703,2.564631227551352,3.03336996504095,0.8551802928817601,3.627855197404284,3.3360655469180887,1.0282671506540897,4.157803907512813,3.8793373001463314,0.5767863513429475,5.96362943125997,0.5397530299436338,2.36431808258646,0.33166247903554,0.7958224257542214,3.333066655999146,0.6011100842048035,0.944104513988432,3.3789544734034727,0.7066352194054326,1.5004443786322212,0.5756156123908327,2.1998484796306634,2.6614532371118904,0.8865664103720597,3.776947621205901,2.908493313071936,1.0340857475728664,4.396513770401007,4.103323283472019,0.4134095562138746,6.160857579299802,0.5561774297230456,2.3700914187629207,0.409063972177155,0.8951722366859538,3.456877203488722,0.7052186422190876,1.0945318632415193,3.3733267457116183,0.9186947227552588,0.8156796756897539,1.8393839548427773,0.7831560082988369,1.185748708622531,3.319939757998566,1.8556220873266092,1.4198591479439078,3.122712496105481,2.284731931759169,0.7266360849833979,2.3160310878742543,1.0541979573748612,0.9828529900244491,3.4038213819175738,2.8998850551760094,1.194710564669675,3.3946035605549283,3.2571971591129274,0.75454180371795,1.6599196767715032,0.7920437698343024,1.095445115010332,3.1006450941699213,2.0683326618317284,1.284523257866515,3.3551949769474407,2.44853697814266,0.7904022042668823,3.2163686080908054,0.6409674923403288,0.7697365515673336,4.329673207815082,0.5490358906800731,0.6316218198997808,4.2356109293968975,0.5882889202268399,1.680872790330174,1.3990472948879655,1.809235566014823,3.272206187472505,1.5057666927455262,3.668514685809504,3.3603571238783703,2.197726097583452,4.539089482851496,4.127948325274382,1.372101642202333,6.004339980813495,1.2795832654944057,1.745661288260866,3.972320898422558,2.729835159858565,2.346912865872945,3.751444166328954,3.2783125785146736,2.5115732121520677,4.233359579971068,4.154340360919474,0.8211638036072487,6.030587432669855,1.6266530054071149,1.3928388277184067,1.8992981159614597,3.2458178219569493,1.961971797282859,3.759432581295808,3.3958798565320487,2.016763083094576,4.336357918806941,3.9813804174169536,1.4115856237050035,5.952598664008859
poly2,True,False,1.4146848930694975,0.6142746399887704,2.564631227551854,3.0333699631487208,0.8551802928817116,3.6278551974038105,3.3360655494130174,1.0282671507606054,4.157803907510702,4.232283855314076,0.5715567914789266,6.607038874151678,0.5397530299436338,2.3643180835087647,0.3316624790356701,0.7958224257542214,3.333066655999147,0.6011100842053205,0.944104513988432,3.378954473403469,0.7066352194244838,1.5004443790004098,0.5756156124254382,2.1998484796306648,2.66145323711189,0.8865664103720597,3.7769476212047,2.908493309831261,1.0340857475728664,4.396513770398063,4.458442694254028,0.444499559641148,6.793684009370718,0.5561774297230456,2.370091418770857,0.4090639721783913,0.895172236685857,3.456877203488738,0.7052186422190876,1.0945318631789194,3.3733267457116174,0.9186947262284682,0.8156796756981025,1.8393839548428392,0.7831560083255679,1.185748708622531,3.319939758489601,1.8556220879566696,1.419859147944091,3.1227124961054864,2.284731931759173,0.7266360849833982,2.316031087874232,1.054197957374855,0.9828529900244638,3.4038213819176946,2.899885055193176,1.1947105640906213,3.3946035605550637,3.257197159112316,0.754541803730439,1.65991967677152,0.7920437698343024,1.095445115010332,3.1006450941699213,2.0683326618319584,1.2845232578677517,3.3551949769474474,2.448536978142898,0.8152930865662767,3.741978628010705,0.6639882180956377,0.8183453284782659,5.056541102454261,0.5016176032160158,0.6700164749914143,5.072031995812219,0.4484078115562416,1.6808727924665103,1.3990472948879655,1.8092355660146733,3.2722061874725057,1.5057666928618958,3.668514685809253,3.360357123903954,2.1977260975835917,4.539089482850229,4.461536351020024,1.7045211334602033,6.572727088761545,1.279583265494408,1.7456612882610754,3.9723209000794992,2.729835159858565,2.346912865203,3.751444166360043,3.2783125740742305,2.511573212152073,4.233359579970288,4.489673613105678,1.071755221612935,6.669743283058089,1.6266530054071155,1.3928388277184116,1.8992981158392668,3.245817821956956,1.961971797282856,3.759432581298632,3.395879856587021,2.0167630830946237,4.336357918806315,4.307176477979559,1.727858638965059,6.552882939959431
poly3,True,False,1.4146848883526524,0.6142746399887851,2.5646312275516654,3.033369963148804,0.8551802928747453,3.627855197390612,3.3360655469180074,1.028267150760361,4.157803904498389,4.626639394403339,0.5825684123810704,7.412058222699625,0.5397530291998904,2.364318083507378,0.3316624790373051,0.7958224257541757,3.3330666559991324,0.6011100841993859,0.944104513988194,3.3789544734032115,0.7066352194048596,1.5004443786203248,0.5756156124822652,2.1998484796306004,2.6614532371118886,0.886566410371996,3.776947620937625,2.908493309831259,1.034085744649096,4.396513770401939,4.886585197857738,0.5151323530325341,7.587647750289986,0.5561774293990832,2.3700914187712963,0.4090639721771454,0.8951722366758135,3.456877203488701,0.705218642116677,1.0945318634012613,3.3733267457115046,0.9186947262288984,0.8156796756987592,1.839383954842851,0.7831560083165281,1.185748708623155,3.3199397584895696,1.8556220879621816,1.4198591479440623,3.1227124961054176,2.284731931759165,0.7266360849833919,2.3160310878742534,1.054197957374863,0.9828529900244491,3.403821381917687,2.899885055193322,1.1947105646696887,3.3946035605552503,3.2571971591133044,0.7545418035687237,1.6599196767718107,0.7920437699369091,1.0954451150110476,3.100645094169917,2.068332661831753,1.2845232578777377,3.3551949769474687,2.4485369781429345,0.8596901113053657,4.320496372593701,0.7073112835922134,0.8925318829316758,5.844944720675729,0.4943144968203852,0.7331589924632866,5.9867304343920456,0.2985556809376626,1.6808727891584538,1.3990472948879655,1.8092355660149209,3.272206195305511,1.5057666889606158,3.6685146858074975,3.360357123878288,2.1977260975835917,4.539089482795457,4.835239029365965,2.0636904519029957,7.30582187504836,1.2795832654944117,1.7456612882610791,3.9723209000684494,2.729835159858558,2.346912865872951,3.751444166362247,3.278312574074241,2.511573212152108,4.233359579787004,4.862767018738294,1.3493139373949916,7.459320409604111,1.6266530054071038,1.3928388277184118,1.8992981159716171,3.2458178219570275,1.961971797282853,3.7594325812929914,3.3958798565320008,2.016763083094622,4.336357918727154,4.672272888288858,2.0806980328699503,7.320395410826814
exp,True,False,1.414685280607887,0.6121772528915158,2.5646312275517893,3.0333699633005367,0.8551802929573827,3.627855189108324,3.336065539690758,1.0282671504934524,4.157803901826989,5.038536290517462,0.5819144777023827,10.654597724843851,0.5222555960631635,2.364318083507115,0.3330695483433467,0.7958224257549851,3.333066655805625,0.6027675138245033,0.944104513988506,3.3789544732617456,0.6905475422964961,1.500444378620305,0.5753239991943838,2.199848479630617,2.661453237870994,0.8353981141225916,3.77694761182304,2.908493309831275,1.0340857289039354,4.396513770560187,5.4024229892134965,0.4162121419504361,10.815196472348036,0.5561774046670521,2.3700914185175943,0.4090639721804034,0.8951722376917646,3.456877203253561,0.661228806326546,1.0945318667134254,3.3733267457111955,0.8506840549150703,0.8156796705159167,1.8393839548669184,0.7831559988588489,1.1857487086349103,3.3199397579943355,1.7748094322365384,1.4198591479567524,3.122712496134444,2.081152410464451,0.721395430866788,2.316031072452679,0.94819419458524,0.9785497210389982,3.403821379877057,2.3886200557753816,1.1947105644614722,3.394603560555868,2.6103631428686773,0.7545418149418321,1.659919676771621,0.7920437698294421,1.0954451150103763,3.100645094674319,1.8288223516648168,1.2845232578683103,3.355194976946767,2.0784992560687305,0.7614921351694419,5.161699276989418,0.6141690208695514,0.747716390123043,7.759480868841532,0.5034716329772475,0.6187595529043058,8.599083458077722,0.4371800262488137,1.6808727891629835,1.4016215258915643,1.8092355660149209,3.272206187472494,1.174569491282824,3.668514672255762,3.360357123878348,1.6145917609655414,4.539089484035414,5.158098604135339,2.1925818887312936,10.347109024984444,1.334743830271366,1.499891613594081,3.2131600842225825,2.72983515985482,1.739605075690015,3.751444166368672,3.278312574074923,1.8432112627441792,4.233359573601446,5.170263058636217,1.3155386152800854,10.608065027818016,1.6266530054151878,1.3795248847112882,1.8992981220212315,3.2458178162905624,1.488917776157661,3.759432581891874,3.395879856531892,1.4789071682082675,4.33635791125082,4.974618615102429,2.160462537397221,10.416369381113936
log,True,False,1.4146848883526444,0.614274639988437,2.564631227059321,3.0333699631487967,0.8551802928356244,3.6278551974042914,3.336065546982652,1.0282671506272003,4.157803907513344,3.002838983883576,0.6698371546733846,5.33589731806057,0.5397530299380866,2.364318083501541,0.3316624790355797,0.7958224257477026,3.333066655911287,0.6011100841884134,0.9441045139745332,3.378954472969929,0.7066352193944316,1.5004443786203248,0.5756156124820039,2.199848479578886,2.661453237111885,0.8865664097932896,3.776947621205956,2.908493309831283,1.0340857469074392,4.396513770401857,3.235505712470692,0.5001115873408523,5.541060810183311,0.5561774297197795,2.370091418770583,0.4090639721772012,0.8951722366526143,3.4568772033727693,0.7052186422190875,1.0945318632676675,3.3733267452284914,0.9186947260683768,0.8156796756900077,1.8393839548428512,0.7831560082984546,1.185748708634524,3.319939758472278,1.8556220879622372,1.4198591479609886,3.1227124959170625,2.2847319317591728,0.7266360849757371,2.316031087857853,1.0541979562578885,0.9828529899108754,3.4038213814257383,2.8998850551895723,1.1947105645862464,3.394603558953864,3.2571971590838533,0.754541803570157,1.6599196767715392,0.7920437698354691,1.0954451150214022,3.100645094145086,2.0683326618317466,1.2845232578734438,3.355194976631291,2.448536978142916,0.7235888266438119,1.857592390659068,0.5841901319856251,0.6465504950913765,3.14662747492258,0.850973776557718,0.5715549460958083,3.125374402894868,1.057998397959338,1.680872789599147,1.3990472948879655,1.8092355660148032,3.272206187717011,1.5057666928543194,3.668514685809504,3.3603571236083485,2.1977260973345607,4.539089482851526,3.2702655481632226,0.3386934874961056,5.517983427473881,1.2795832654944082,1.7456612882610585,3.972320900095225,2.72983515985856,2.3469128657746605,3.751444166362247,3.2783125740742496,2.511573211996432,4.2333595799711246,3.274394873315919,0.2878855457088224,5.390430419588616,1.6266530063836722,1.3928388265651337,1.8992981159704077,3.245817822953078,1.9619717972217772,3.7594325812991167,3.3958798565373423,2.0167630829265386,4.336357918806976,3.148911234558251,0.4289253860838944,5.4046077902448655
power,True,False,1.4146848883526444,0.6142746399901842,2.56463122756592,3.0333699631487967,0.855180292881774,3.627855197405621,3.336065546918001,1.028267150760643,4.157803907513357,2.802161703918529,0.5949884847113285,15.25910296093489,0.5397530299438177,2.3643180835074045,0.3316624790355377,0.7958224257542215,3.333066655999484,0.6011100841982797,0.944104513988432,3.3789544734034727,0.7066352194437556,1.5004443786203248,0.5756156124822653,2.1998484796306648,2.6614532371062194,0.886566410380143,3.776947621210296,2.908493309831279,1.0340857475734773,4.396513770401877,3.3878996976290723,0.4646390622528333,15.374076019914105,0.5561774297230456,2.3700914187712963,0.4090639721771319,0.8951722366859538,3.4568772034894115,0.7052186422190875,1.0945318634009713,3.373326745711619,0.9186947262284682,0.8156796756897485,1.839383954713528,0.7831560082980477,1.1857487085828335,3.3199397585059303,1.8556220879668284,1.4198591479439078,3.1227124961054837,2.2847319317591728,0.7266360850173761,2.3160310878743213,1.054197957374863,0.9828529900253014,3.403821381919322,2.8998850551932662,1.1947105646697045,3.3946035605550957,3.2571971591071884,0.7545418035677156,1.6599196767366942,0.7920437698343024,1.095445115010332,3.1006450941722026,2.0683326618317484,1.2845232578665131,3.35519497694744,2.448536978143492,0.7811286173151759,3.255876705047107,0.6277722917062303,0.7337039787325665,7.636267817758963,0.6369398540534471,0.5995373720666703,9.23644299644637,0.8460156489282846,1.680872789158338,1.3990472948879655,1.809235566014922,3.272206187472503,1.5057666928623594,3.668514685810522,3.3603571238783507,2.1977260976269366,4.539089482851528,2.782184360611869,0.4623466570068795,15.325892285215902,1.2795832654944082,1.74566128818709,3.972320900095225,2.729835159858556,2.346912865872953,3.751444166362247,3.2783125740742496,2.511573212152097,4.233359579971128,2.6948737797303037,0.7326963643123854,14.890060603884502,1.626653005407085,1.3928388277184118,1.8992981159716171,3.245817821567933,1.961971797360828,3.759432581299285,3.3958798565320287,2.016763083157639,4.33635791880698,2.7006134238223845,0.233968631188546,15.170520998014675
mult,True,False,1.4146848883526444,0.6142746399901842,2.56463122756592,3.0333699631487967,0.855180292881774,3.627855197405621,3.336065546918001,1.028267150760643,4.157803907513357,2.802161703918529,0.5949884847113285,15.25910296093489,0.5397530299438177,2.3643180835074045,0.3316624790355377,0.7958224257542215,3.333066655999484,0.6011100841982797,0.944104513988432,3.3789544734034727,0.7066352194437556,1.5004443786203248,0.5756156124822653,2.1998484796306648,2.6614532371062194,0.886566410380143,3.776947621210296,2.908493309831279,1.0340857475734773,4.396513770401877,3.3878996976290723,0.4646390622528333,15.374076019914105,0.5561774297230456,2.3700914187712963,0.4090639721771319,0.8951722366859538,3.4568772034894115,0.7052186422190875,1.0945318634009713,3.373326745711619,0.9186947262284682,0.8156796756897485,1.839383954713528,0.7831560082980477,1.1857487085828335,3.3199397585059303,1.8556220879668284,1.4198591479439078,3.1227124961054837,2.2847319317591728,0.7266360850173761,2.3160310878743213,1.054197957374863,0.9828529900253014,3.403821381919322,2.8998850551932662,1.1947105646697045,3.3946035605550957,3.2571971591071884,0.7545418035677156,1.6599196767366942,0.7920437698343024,1.095445115010332,3.1006450941722026,2.0683326618317484,1.2845232578665131,3.35519497694744,2.448536978143492,0.7811286173151759,3.255876705047107,0.6277722917062303,0.7337039787325665,7.636267817758963,0.6369398540534471,0.5995373720666703,9.23644299644637,0.8460156489282846,1.680872789158338,1.3990472948879655,1.809235566014922,3.272206187472503,1.5057666928623594,3.668514685810522,3.3603571238783507,2.1977260976269366,4.539089482851528,2.782184360611869,0.4623466570068795,15.325892285215902,1.2795832654944082,1.74566128818709,3.972320900095225,2.729835159858556,2.346912865872953,3.751444166362247,3.2783125740742496,2.511573212152097,4.233359579971128,2.6948737797303037,0.7326963643123854,14.890060603884502,1.626653005407085,1.3928388277184118,1.8992981159716171,3.245817821567933,1.961971797360828,3.759432581299285,3.3958798565320287,2.016763083157639,4.33635791880698,2.7006134238223845,0.233968631188546,15.170520998014675
hybrid_mult,True,True,1.4146848883526435,0.6142746399887704,2.5646312275516974,3.0333699631487967,0.8551802928821588,3.627855197404297,3.336065546795623,1.0282671507648624,4.157803907802485,2.730068583391525,0.6484676145032245,5.308778965087945,0.5397530299437173,2.3643180835169613,0.33166247903554,0.7958224257542228,3.3330666559992186,0.6011100842053254,0.9441045139884332,3.3789544734034758,0.7066352194702074,1.5004443786203243,0.5756156124822651,2.199848479630662,2.66145323711184,0.88656641037206,3.776947621206028,2.908493309831283,1.034085747572866,4.396513770518248,2.9954204815480088,0.4839710538435169,5.512742042279142,0.5561774297230463,2.370091418798125,0.4090639721771319,0.8951722366859622,3.456877203488724,0.7052186422190876,1.0945318634019423,3.373326745711744,0.918694726216155,0.8156796756869429,1.8393839548455173,0.7831560082925817,1.185748708622531,3.319939758489893,1.8556220879627203,1.4198591479439069,3.1227124961054824,2.2847319317591728,0.7266360849908207,2.3160310878833066,1.054197957374882,0.9828529900244491,3.4038213819176835,2.8998850551932813,1.1947105646696747,3.3946035605553044,3.2571971591129283,0.7545418035691153,1.6599196767725009,0.7920437698343022,1.0954451150103317,3.1006450941704,2.068332661831747,1.284523257866511,3.35519497694744,2.4485369781429345,0.7401067625216937,1.5848716681218122,0.5972964304658395,0.6622047888321949,2.713500902259385,0.8454257649290842,0.572950578132556,3.017373868833944,1.0623079580741397,1.680872789158441,1.3990472948879655,1.8092355660345505,3.272206187469423,1.505766692864673,3.668514685809505,3.3603571238630963,2.197726097583601,4.539089482851543,2.9824936692216872,0.0428752439764811,5.522014807277661,1.2795832654944082,1.74566128826108,3.972320900095225,2.7298351598533435,2.346912865873004,3.7514441661545215,3.2783125740742496,2.5115732121538548,4.233359580002348,2.971552882324376,0.3418728170967251,5.348402154935917,1.6266530054060722,1.3928388277185866,1.8992981159780065,3.245817821952101,1.9619717972858652,3.7594325812991167,3.3958798565123325,2.016763083094624,4.336357918807818,2.8817880376560803,0.1522662485836989,5.392829592105852
am,True,False,1.4146848883526444,0.6142746399887703,2.564631227551352,3.03336996504095,0.8551802928817601,3.627855197404284,3.3360655469180887,1.0282671506540897,4.157803907512813,3.8793373001463314,0.5767863513429475,5.96362943125997,0.5397530299436338,2.36431808258646,0.33166247903554,0.7958224257542214,3.333066655999146,0.6011100842048035,0.944104513988432,3.3789544734034727,0.7066352194054326,1.5004443786322212,0.5756156123908327,2.1998484796306634,2.6614532371118904,0.8865664103720597,3.776947621205901,2.908493313071936,1.0340857475728664,4.396513770401007,4.103323283472019,0.4134095562138746,6.160857579299802,0.5561774297230456,2.3700914187629207,0.409063972177155,0.8951722366859538,3.456877203488722,0.7052186422190876,1.0945318632415193,3.3733267457116183,0.9186947227552588,0.8156796756897539,1.8393839548427773,0.7831560082988369,1.185748708622531,3.319939757998566,1.8556220873266092,1.4198591479439078,3.122712496105481,2.284731931759169,0.7266360849833979,2.3160310878742543,1.0541979573748612,0.9828529900244491,3.4038213819175738,2.8998850551760094,1.194710564669675,3.3946035605549283,3.2571971591129274,0.75454180371795,1.6599196767715032,0.7920437698343024,1.095445115010332,3.1006450941699213,2.0683326618317284,1.284523257866515,3.3551949769474407,2.44853697814266,0.7904022042668823,3.2163686080908054,0.6409674923403288,0.7697365515673336,4.329673207815082,0.5490358906800731,0.6316218198997808,4.2356109293968975,0.5882889202268399,1.680872790330174,1.3990472948879655,1.809235566014823,3.272206187472505,1.5057666927455262,3.668514685809504,3.3603571238783703,2.197726097583452,4.539089482851496,4.127948325274382,1.372101642202333,6.004339980813495,1.2795832654944057,1.745661288260866,3.972320898422558,2.729835159858565,2.346912865872945,3.751444166328954,3.2783125785146736,2.5115732121520677,4.233359579971068,4.154340360919474,0.8211638036072487,6.030587432669855,1.6266530054071149,1.3928388277184067,1.8992981159614597,3.2458178219569493,1.961971797282859,3.759432581295808,3.3958798565320487,2.016763083094576,4.336357918806941,3.9813804174169536,1.4115856237050035,5.952598664008859
gm,True,False,1.4146848883526444,0.6142746399887703,2.564631227551352,3.03336996504095,0.8551802928817601,3.627855197404284,3.3360655469180887,1.0282671506540897,4.157803907512813,3.8793373001463314,0.5767863513429475,5.96362943125997,0.5397530299436338,2.36431808258646,0.33166247903554,0.7958224257542214,3.333066655999146,0.6011100842048035,0.944104513988432,3.3789544734034727,0.7066352194054326,1.5004443786322212,0.5756156123908327,2.1998484796306634,2.6614532371118904,0.8865664103720597,3.776947621205901,2.908493313071936,1.0340857475728664,4.396513770401007,4.103323283472019,0.4134095562138746,6.160857579299802,0.5561774297230456,2.3700914187629207,0.409063972177155,0.8951722366859538,3.456877203488722,0.7052186422190876,1.0945318632415193,3.3733267457116183,0.9186947227552588,0.8156796756897539,1.8393839548427773,0.7831560082988369,1.185748708622531,3.319939757998566,1.8556220873266092,1.4198591479439078,3.122712496105481,2.284731931759169,0.7266360849833979,2.3160310878742543,1.0541979573748612,0.9828529900244491,3.4038213819175738,2.8998850551760094,1.194710564669675,3.3946035605549283,3.2571971591129274,0.75454180371795,1.6599196767715032,0.7920437698343024,1.095445115010332,3.1006450941699213,2.0683326618317284,1.284523257866515,3.3551949769474407,2.44853697814266,0.7904022042668823,3.2163686080908054,0.6409674923403288,0.7697365515673336,4.329673207815082,0.5490358906800731,0.6316218198997808,4.2356109293968975,0.5882889202268399,1.680872790330174,1.3990472948879655,1.809235566014823,3.272206187472505,1.5057666927455262,3.668514685809504,3.3603571238783703,2.197726097583452,4.539089482851496,4.127948325274382,1.372101642202333,6.004339980813495,1.2795832654944057,1.745661288260866,3.972320898422558,2.729835159858565,2.346912865872945,3.751444166328954,3.2783125785146736,2.5115732121520677,4.233359579971068,4.154340360919474,0.8211638036072487,6.030587432669855,1.6266530054071149,1.3928388277184067,1.8992981159614597,3.2458178219569493,1.961971797282859,3.759432581295808,3.3958798565320487,2.016763083094576,4.336357918806941,3.9813804174169536,1.4115856237050035,5.952598664008859
