c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
35.309901130199854,36.729445946685274,-66.48040189971087,39.620811477866944,-68.28858190889845,19.398593502900933,13.433142667015192,-0.26065176100285065,3.045132495303276,-27.53816458387614,11.015159406909556,4.415997771637238,4.475147159925582
