c0,c1,c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
10.704496584073567,0.3704349282516413,-18.38511005572887,13.41488039564713,25.664861952213187,-4.478486876337763,-5.153347020301555,-23.885374853310797,-4.097876559947532,4.613321298261036,4.666160941642314
