c0,"c1,1","c1,2","c1,3",c2,c3,c4,c5,c6,c7,c8,rmse,kfold rmse
1.359758760058697,1.0529932604012278,-0.0399477738996606,0.0004847861671618543,-3.5755935947544324,-0.6859398088720505,-0.9831105024496254,-1.0283816992037613,-0.4448729033712389,-0.2097310456240319,-1.4525215993254799,12.926312601203152,12.968864842873652
