c0,c1,c2,c3,c4,c5,rmse,kfold rmse
8.363849114047976,-1.1173720746548453e-07,0.0003692616339735226,-1.1237199909265735e-09,2.3094961983399496,2.6206277340219268e-05,13.957365540345489,14.013155726461063
