train set,test set,c0,c1,c2,c3,rmse,kfold rmse
gov,flores,8.400449181059779,3.492265397898529e-07,1.496289808350056e-08,-4.053541636055573e-09,5.772249521718373,5.749673186654264
gov,bible,0.0,0.0,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,18.647579203422694,6.53659102603634,11.533174706847433,-2.1978785936893537e-09,9.961742937155835,10.211995822137292
bible,flores,0.0,0.0,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,22.269003213151194,-1.991899560508432e-09,0.026146306368370575,-0.014870734714515154,7.795658199155498,7.716340169973892
bible,gov,0.0,0.0,0.0,0.0,1.3576941236277535,1.3576941236277535
