train set,test set,c0,c1,rmse,kfold rmse
gov,flores,8.406533474225965,-5.515926546209117e-10,5.769617528741976,5.782694134953128
gov,bible,0.0,0.0,2.271685619876913,2.271685619876913
gov,gov,30.32721361636253,3.9257243996094987e-10,10.062080998024555,10.245798490478183
bible,flores,0.0,0.0,2.2374092160353682,2.2374092160353682
bible,bible,23.090958285378044,-1.822307848812948e-09,7.501933068453267,7.575432691144215
bible,gov,0.0,0.0,1.3576941236277535,1.3576941236277535
